x,y,z
7806,1471,2171
7393,1417,2191
6854,1336,2158
6440,1277,2149
5944,1200,2099
5562,1144,2073
7685,1495,2173
7258,1435,2184
6733,1354,2152
6277,1284,2125
5848,1219,2094
5475,1162,2069
7550,1515,2169
7113,1450,2173
6603,1369,2141
6148,1297,2111
5748,1234,2086
5385,1178,2061
7471,1545,2179
6984,1468,2165
6502,1389,2138
6048,1315,2104
5656,1251,2079
5311,1197,2059
7400,1577,2190
6865,1486,2159
6447,1419,2149
5950,1332,2098
5567,1268,2073
5235,1214,2055
7264,1593,2180
6753,1505,2152
6300,1427,2128
5861,1350,2093
5482,1285,2066
5158,1231,2049
7136,1611,2172
6632,1521,2142
6178,1440,2113
5778,1369,2089
5404,1303,2062
5091,1250,2046
7016,1628,2164
6534,1540,2138
6087,1459,2108
5692,1386,2083
5335,1322,2059
5022,1267,2041
6900,1646,2156
6498,1574,2152
6002,1477,2103
5608,1404,2076
5268,1341,2056
4954,1284,2036
6808,1669,2154
6368,1584,2135
5912,1495,2096
5533,1422,2071
5197,1359,2051
4889,1301,2031
6708,1688,2148
6248,1596,2119
5838,1515,2094
5455,1439,2065
5132,1377,2047
4829,1319,2027
6590,1702,2135
6147,1612,2108
5755,1532,2086
5390,1459,2062
5061,1394,2040
4768,1336,2022
6554,1736,2148
6074,1634,2106
5685,1553,2083
5324,1478,2058
5010,1415,2040
4719,1356,2022
6483,1761,2147
5993,1652,2101
5608,1571,2076
5260,1497,2053
4953,1433,2037
4662,1373,2016
6363,1771,2129
5923,1673,2097
5536,1588,2070
5205,1517,2052
4893,1450,2031
4607,1390,2011
6260,1785,2117
5852,1693,2092
5479,1610,2068
5149,1537,2049
4836,1468,2025
4558,1408,2007
