x,y,z
2581,73,-67
2565,75,-26
2572,78,14
2611,82,56
2615,85,98
2585,87,138
2618,91,-61
2612,94,-20
2612,97,21
2612,99,63
2586,101,104
2587,104,145
2624,109,-55
2614,111,-13
2626,115,28
2575,115,68
2580,118,109
2612,122,152
2606,125,-48
2618,129,-7
2570,129,33
2580,132,74
2614,137,117
2615,140,158
2578,141,-42
2582,144,-1
2623,149,39
2615,151,81
2619,155,123
2607,157,163
2549,157,-36
2624,164,3
2629,167,45
2627,170,87
2619,172,128
2633,176,170
2604,178,-32
2628,182,9
2627,185,50
2627,188,92
2626,190,133
2638,194,176
2628,198,-27
2627,200,14
2706,209,57
2710,212,100
2639,209,139
2640,212,181
2635,216,-22
2631,219,18
2719,229,62
2713,231,105
2650,228,144
2639,230,185
2713,241,-18
2724,245,23
2703,246,66
2712,249,109
2637,245,148
2637,248,189
2703,259,-14
2704,262,28
2689,263,70
2698,267,112
2710,271,156
2654,268,195
2697,277,-10
2705,281,31
2688,282,74
2701,286,116
2707,289,159
2661,287,199
2698,296,-6
2696,299,35
2697,301,77
2701,305,120
2717,310,164
2661,306,202
2702,316,-3
2702,319,38
2698,321,81
2708,325,124
2713,328,167
2662,325,205
2709,336,0
2708,338,42
2701,340,84
2701,343,126
2713,347,170
2727,352,214
2709,355,2
2711,358,44
2698,359,86
2696,361,129
2711,366,172
2728,372,216
