x,y,z
2184,630,148
2195,633,184
2206,636,222
2202,636,258
2208,639,296
2206,639,332
2210,624,139
2228,630,177
2230,630,214
2230,631,251
2226,630,287
2235,634,326
2242,620,131
2254,623,168
2272,628,207
2260,625,243
2260,626,281
2269,629,320
2274,616,123
2292,620,161
2290,620,199
2290,620,236
2296,622,275
2298,623,313
2312,612,115
2322,614,153
2324,615,191
2321,614,229
2324,615,267
2332,618,307
2341,605,107
2362,611,146
2357,609,184
2354,608,222
2364,611,262
2370,613,301
2379,601,99
2389,603,138
2390,603,176
2395,604,216
2398,605,255
2404,607,295
2412,594,90
2433,599,130
2436,599,170
2434,598,209
2440,600,249
2444,601,289
2457,590,82
2467,592,122
2472,593,162
2472,592,202
2476,593,243
2481,595,284
2496,584,74
2513,587,115
2513,587,155
2517,587,196
2520,587,237
2527,589,278
2537,578,66
2554,581,107
2553,580,148
2560,581,189
2563,581,231
2568,582,273
2579,571,57
2600,575,99
2599,573,141
2606,574,183
2607,574,225
2612,575,267
2630,566,49
2650,569,92
2644,566,133
2644,566,176
2652,567,219
2657,567,262
2677,559,41
2698,562,84
2695,560,127
2697,559,170
2700,559,213
2709,561,257
2728,552,33
2739,553,76
2743,552,119
2743,551,163
2749,551,207
2760,553,252
2784,545,24
2795,546,68
2797,545,113
2795,543,157
2804,544,202
2811,545,247
