x,y,z
10666,-105,560
10606,-100,737
2875,-25,249
2899,-24,301
10412,-83,1261
10401,-78,1441
11007,-108,655
10584,-98,810
2966,-26,277
10444,-86,1158
10428,-80,1336
10400,-74,1515
10704,-103,712
10603,-96,886
2898,-24,292
10420,-82,1230
10411,-76,1409
10394,-69,1589
10590,-99,779
2868,-25,259
2904,-23,313
10415,-78,1303
10398,-71,1483
10392,-63,1664
10591,-94,853
2889,-23,282
10439,-79,1199
10418,-72,1378
10401,-64,1557
10386,-56,1738
2855,-24,250
2896,-22,303
10425,-72,1272
10413,-64,1452
10396,-56,1632
10365,-48,1811
2908,-22,275
10459,-73,1169
10421,-65,1346
10400,-56,1525
10392,-48,1706
10346,-38,1882
2903,-20,295
10429,-65,1239
10413,-56,1418
10394,-47,1598
10382,-37,1780
10343,-28,1957
2903,-18,315
10426,-55,1312
10418,-46,1493
10403,-36,1673
10347,-26,1847
10346,-16,2032
10451,-54,1207
10422,-45,1384
10405,-35,1563
10401,-24,1746
10350,-14,1922
10342,-3,2107
10426,-43,1278
10418,-33,1457
10396,-22,1636
10364,-11,1815
10349,0,1997
10348,10,2183
10429,-30,1351
10413,-20,1529
10383,-9,1708
10369,2,1889
10370,13,2075
10330,25,2255
10399,-17,1419
10382,-5,1598
10367,5,1779
10355,17,1961
10348,29,2146
10343,42,2334
10389,-2,1491
10388,9,1672
10378,21,1854
10369,34,2038
10348,46,2220
10216,58,2379
10389,13,1563
10381,25,1744
10373,38,1926
10366,51,2111
10366,64,2300
2459,18,591
10390,30,1636
10384,43,1817
10370,56,2000
10373,70,2187
2436,19,558
2365,22,585
