x,y,z
2136,248,-330
2144,250,-297
2548,299,-312
2448,288,-261
2609,309,-238
2075,247,-156
2134,257,-343
2148,260,-310
2248,273,-289
2370,289,-267
2599,319,-252
2090,257,-170
2141,267,-357
2195,274,-331
2158,271,-290
2361,298,-280
2437,309,-251
2488,316,-217
2082,268,-360
2541,328,-399
2319,300,-327
2609,339,-326
2289,299,-249
2621,344,-244
2051,272,-368
2437,324,-398
2628,351,-386
2561,343,-335
2298,309,-264
2602,351,-258
2063,281,-384
2168,296,-367
2622,360,-402
2565,353,-352
2388,330,-289
2282,316,-240
2177,305,-419
2083,293,-366
2501,352,-399
2615,369,-375
2504,355,-319
2273,323,-253
2187,315,-435
2084,300,-380
2268,328,-376
2621,380,-392
2567,373,-343
2201,321,-259
2203,325,-453
2097,310,-396
2097,310,-362
2441,362,-381
2541,378,-355
2260,337,-280
2143,323,-455
2278,344,-446
2088,316,-374
2261,343,-368
2525,384,-369
2342,357,-305
2097,324,-460
2133,330,-432
2090,324,-388
2137,332,-362
2625,408,-401
2591,404,-354
2113,334,-479
2152,340,-451
2125,336,-409
2094,332,-368
2348,373,-374
2635,420,-377
2367,381,-553
2122,342,-459
2100,339,-419
2091,338,-382
2264,367,-376
2637,428,-395
2374,390,-571
2118,348,-473
2122,349,-438
2106,347,-399
2094,346,-362
2536,419,-396
2383,399,-591
2349,393,-541
2116,355,-451
2132,358,-419
2098,353,-377
2300,387,-375
2387,407,-609
2397,409,-569
2117,361,-466
2129,363,-432
2083,356,-388
2128,364,-361
