x,y,z
3159,2098,472
3157,2106,533
3157,2118,594
3151,2127,655
3206,2179,731
0,0,0
3156,2096,459
3163,2110,520
3158,2118,581
3151,2125,642
3151,2140,705
0,0,0
3157,2094,445
3161,2107,506
3156,2114,567
3148,2121,627
3147,2134,690
0,0,0
3157,2093,432
3158,2102,492
3158,2113,553
3151,2120,614
3152,2135,677
0,0,0
3159,2091,418
3155,2097,478
3158,2109,539
3152,2117,600
3149,2129,662
0,0,0
3162,2089,405
3156,2094,464
3155,2103,524
3150,2111,585
3149,2124,647
3143,2134,709
3154,2080,390
3158,2090,450
3158,2100,510
3149,2105,570
3151,2119,632
3151,2133,696
3155,2075,375
3160,2086,436
3158,2094,496
3152,2101,556
3147,2110,617
3152,2127,681
3194,2095,366
3152,2075,420
3152,2084,480
3150,2093,541
3148,2103,602
3153,2120,666
0,0,0
3187,2091,410
3160,2082,467
3155,2089,527
3145,2093,586
3136,2100,647
0,0,0
0,0,0
3185,2090,455
3164,2086,513
3153,2090,573
3141,2095,632
0,0,0
0,0,0
0,0,0
3181,2088,501
3149,2078,557
3156,2095,620
0,0,0
0,0,0
0,0,0
0,0,0
3186,2092,548
3153,2082,604
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
