x,y,z
2639,191,76
2628,188,116
2624,186,156
2620,184,196
2616,181,236
2625,180,277
2627,178,62
2622,176,102
2634,174,142
2630,172,182
2603,169,220
2621,168,262
2621,165,48
2625,164,88
2628,162,128
2617,159,167
2611,157,207
2615,155,247
2613,153,35
2622,151,74
2624,149,114
2617,147,154
2622,145,194
2608,142,233
2625,141,21
2632,139,61
2628,136,101
2618,134,140
2610,131,179
2610,129,219
2610,127,8
2600,124,47
2621,123,87
2604,120,126
2600,118,165
2602,116,205
2618,115,-4
2602,112,34
2584,109,73
2606,107,113
2612,106,153
2603,103,192
2610,101,-16
2609,99,22
2616,97,61
2568,93,99
2588,91,139
2598,90,178
2621,88,-29
2611,85,9
2615,83,49
2605,81,88
2594,78,126
2601,76,166
2597,74,-41
2584,71,-2
2595,69,36
2603,67,75
2596,65,114
2591,62,153
2598,60,-53
2588,58,-14
2571,55,24
2548,52,62
2517,49,99
2468,46,134
0,0,0
0,0,0
1926,31,9
0,0,0
2379,34,83
2375,32,118
2396,30,-70
2396,27,-34
2128,22,1
2388,23,37
2388,21,72
2328,18,105
2445,17,-82
4985,30,-93
2495,13,-9
7392,32,82
10737,37,280
10731,27,440
2722,4,-103
4997,3,-115
4993,-1,-40
7384,-8,50
0,0,0
8528,-25,313
2788,-11,-117
4973,-24,-135
4968,-29,-60
0,0,0
7919,-61,139
10976,-95,357
