x,y,z
3312,452,418
3330,453,474
3339,452,530
3336,451,583
3340,450,639
3349,450,697
2678,357,321
3366,447,457
3376,446,513
3375,445,568
3379,444,624
3386,444,681
2713,353,308
3406,441,441
3414,440,496
3411,438,551
3421,438,609
3432,438,667
2638,334,283
3081,388,379
3453,433,480
3454,432,536
3457,431,592
3463,430,650
2639,325,266
2705,332,316
3500,427,464
3495,425,519
3501,424,577
3510,423,635
2638,315,250
2729,325,301
3525,418,445
3540,417,504
3551,417,562
3550,415,619
2640,306,234
2625,303,274
2675,307,321
3594,411,489
3594,409,546
3600,408,605
2640,296,218
2637,294,259
2685,298,306
3634,402,471
3634,400,529
3641,399,589
2630,285,201
2643,285,244
2628,282,283
3148,336,389
3707,393,517
3698,390,575
2623,274,185
2627,273,226
2646,273,269
2671,274,314
3753,383,500
3751,381,559
2636,265,171
2616,261,210
2645,263,254
2637,260,294
3791,372,482
3808,371,545
2631,254,155
2643,253,197
2639,251,237
2634,249,278
2663,250,323
3879,362,531
2635,244,141
2625,241,180
2641,240,222
2625,237,262
2631,236,303
3957,353,518
2643,233,126
2635,231,166
2634,229,207
2627,226,247
2619,224,287
10544,896,1320
2633,221,111
2633,219,151
2631,217,192
2625,215,232
2623,213,272
2609,210,311
2634,210,97
2640,208,137
2628,205,177
2620,203,217
2621,201,257
2614,199,297
