x,y,z
2538,115,-285
2550,117,-247
2538,118,-208
2176,103,-145
2455,118,-127
2593,126,-95
2505,121,-297
2563,125,-265
2557,127,-226
2141,108,-157
2364,120,-137
2561,132,-110
2373,121,-297
2471,128,-272
2559,134,-243
2202,117,-175
2253,121,-145
2469,135,-122
2331,126,-308
2343,128,-273
2567,142,-260
2471,139,-213
2087,118,-148
2341,135,-131
2293,131,-318
2309,133,-285
2515,146,-271
2564,151,-237
2041,122,-158
2215,134,-138
2266,135,-329
2273,137,-295
2327,142,-266
2535,156,-251
2035,127,-171
2129,134,-146
2181,136,-332
2187,138,-299
2168,138,-263
2167,139,-229
2143,139,-194
2056,135,-155
2046,132,-326
2054,134,-295
2051,135,-262
2039,136,-229
2055,138,-200
2061,140,-169
2026,136,-336
2051,139,-308
2057,141,-277
2054,142,-245
2054,143,-213
2071,146,-183
2024,141,-350
2050,144,-322
2059,146,-291
2057,147,-259
2064,149,-228
2072,151,-197
2045,146,-368
2054,148,-337
2059,150,-306
2057,151,-273
2065,153,-242
2076,156,-211
2031,150,-380
2056,153,-352
2055,154,-319
2055,155,-287
2065,158,-256
2087,161,-227
2043,155,-397
2059,157,-367
2066,159,-336
2064,160,-303
2080,163,-272
2111,167,-244
2058,160,-415
2063,161,-383
2097,165,-356
2116,168,-325
2136,171,-295
2213,179,-271
2158,172,-451
2162,173,-417
2065,167,-365
2134,174,-343
2134,175,-309
2144,177,-277
2120,172,-459
2141,175,-428
2066,170,-380
2135,177,-358
2134,178,-324
2156,182,-294
