x,y,z
2713,375,4
2711,377,47
2708,380,89
2710,383,132
2709,385,174
2741,393,220
2715,395,7
2709,396,49
2708,399,91
2717,403,134
2733,408,178
2883,434,233
2983,455,9
3146,483,59
3135,485,108
3132,487,157
3056,478,201
3082,486,251
3083,493,11
3090,497,60
3068,496,107
3058,498,155
3050,499,202
3049,503,250
3014,504,13
3015,506,60
3006,508,106
2996,509,153
2990,511,200
2998,516,248
2967,518,13
2967,520,60
2953,520,106
2931,519,151
2931,522,197
2929,525,243
2898,527,14
2897,529,59
2891,530,104
2875,530,149
2872,533,194
2863,534,238
2829,535,14
2839,539,58
2827,539,102
2812,539,146
2810,542,190
2810,545,234
2776,545,13
2785,549,57
2766,548,100
2753,548,143
2748,550,186
2746,552,229
2717,554,13
2720,556,55
2712,557,98
2701,557,140
2691,558,182
2693,561,224
2658,561,12
2669,566,54
2658,566,95
2647,566,136
2636,566,177
2634,568,219
2604,569,11
2613,573,52
2605,574,92
2598,575,133
2594,576,174
2594,579,215
2554,577,9
2558,580,49
2549,580,89
2549,582,129
2539,582,169
2539,585,209
2505,585,8
2509,588,47
2505,588,86
2501,590,126
2487,589,164
2490,592,204
2451,591,6
2463,595,45
2451,594,83
2452,596,122
2444,597,160
2446,600,199
2406,598,4
2414,601,42
2409,602,80
2405,603,118
2399,604,155
2406,608,194
