x,y,z
1999,665,-229
2012,668,-197
2016,669,-164
2019,669,-130
2025,671,-98
2030,673,-65
1969,668,-234
1993,675,-203
1998,676,-170
1996,675,-137
1993,673,-104
2005,677,-72
1944,673,-239
1966,679,-209
1968,679,-176
1966,677,-143
1979,682,-112
1985,683,-79
1952,688,-249
1964,691,-218
1964,690,-185
1962,689,-152
1977,693,-120
1983,695,-88
1950,701,-258
1973,707,-228
1974,706,-194
1965,702,-160
1972,704,-128
1974,705,-96
1955,716,-268
1972,720,-237
1974,719,-203
1972,717,-170
1975,718,-137
1982,720,-105
2070,771,-294
2063,766,-257
2001,742,-215
1991,737,-181
1986,734,-147
1991,735,-114
2069,784,-304
2082,787,-270
2080,784,-234
2077,782,-198
2074,780,-163
2076,780,-128
2074,800,-315
2086,802,-280
2083,799,-244
2081,796,-208
2073,792,-172
2076,792,-138
2080,815,-326
2091,817,-291
2083,812,-254
2079,808,-218
2082,808,-183
2073,804,-147
2081,829,-337
2090,829,-302
2090,827,-265
2085,823,-229
2083,821,-193
2088,822,-158
2087,844,-349
2090,843,-313
2089,840,-276
2088,837,-240
2083,834,-203
2089,835,-168
2090,859,-361
2089,855,-323
2087,852,-286
2093,852,-251
2090,849,-214
2091,848,-179
2090,872,-372
2100,873,-336
2085,864,-297
2097,866,-262
2095,863,-225
2096,862,-189
2087,883,-383
2102,886,-348
2093,879,-309
2100,880,-273
2098,877,-236
2102,876,-200
2098,901,-397
2106,900,-360
2098,894,-321
2101,892,-285
2100,889,-248
2105,890,-212
