x,y,z
2015,41,-843
2109,45,-840
2200,49,-834
2298,54,-828
2400,58,-821
2523,64,-817
1979,35,-843
2074,39,-843
2165,43,-837
2256,47,-830
2356,52,-823
2456,56,-813
1953,30,-848
2044,33,-846
2128,37,-839
2219,41,-833
2314,45,-825
2425,50,-820
1919,24,-848
2010,28,-848
2096,31,-843
2185,35,-836
2274,39,-827
2383,43,-822
1890,19,-850
1977,22,-849
2061,25,-844
2151,29,-838
2238,32,-830
2341,36,-824
1855,13,-849
1946,16,-851
2028,19,-845
2116,22,-840
2205,26,-833
2307,29,-828
1830,8,-852
1916,10,-852
2001,13,-849
2082,16,-842
2172,19,-836
2267,23,-830
1809,2,-857
1894,5,-857
1968,7,-850
2043,10,-841
2138,13,-838
2232,16,-832
0,0,0
1867,0,-859
1939,1,-851
2024,4,-848
2105,6,-840
2204,9,-837
0,0,0
0,0,0
1917,-4,-856
1994,-1,-849
2076,0,-843
2167,2,-838
0,0,0
0,0,0
1885,-10,-856
1962,-8,-850
2042,-6,-843
2137,-3,-841
0,0,0
0,0,0
1859,-16,-857
1936,-14,-852
2018,-12,-847
2101,-10,-841
0,0,0
0,0,0
1834,-22,-859
1910,-20,-854
1987,-18,-848
2076,-17,-844
0,0,0
0,0,0
1814,-28,-863
1884,-26,-856
1963,-25,-851
2041,-23,-843
0,0,0
0,0,0
1786,-34,-862
1861,-33,-858
1935,-31,-852
2019,-30,-848
0,0,0
0,0,0
0,0,0
1836,-39,-859
1904,-38,-851
1995,-37,-851
