x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2659,1797,-247
0,0,0
0,0,0
0,0,0
0,0,0
2399,1617,-276
2646,1779,-255
2552,1711,-199
0,0,0
0,0,0
2669,1797,-366
2564,1719,-303
2843,1900,-284
2902,1934,-236
0,0,0
0,0,0
2783,1862,-390
2766,1844,-336
2854,1896,-295
2996,1985,-254
2655,1783,-481
2757,1841,-447
2793,1857,-401
2843,1883,-355
2878,1900,-306
3001,1975,-265
