x,y,z
3849,-1190,1974
3629,-1135,1961
3420,-1083,1948
3216,-1033,1929
3037,-990,1919
2870,-951,1910
3803,-1170,1970
3593,-1118,1961
3382,-1066,1944
3188,-1019,1930
3005,-975,1916
2846,-939,1911
3767,-1152,1970
3553,-1099,1957
3346,-1048,1940
3150,-1001,1924
2981,-963,1917
2817,-925,1908
3726,-1132,1966
3517,-1082,1954
3316,-1033,1940
3125,-988,1925
2954,-949,1915
2791,-912,1906
3683,-1112,1961
3483,-1064,1952
3283,-1017,1937
3097,-973,1923
2928,-935,1914
2763,-898,1902
3653,-1095,1961
3452,-1048,1950
3253,-1000,1934
3073,-959,1923
2902,-921,1912
2747,-887,1905
3620,-1077,1958
3425,-1032,1949
3224,-985,1931
3044,-944,1919
2877,-907,1908
2723,-874,1902
3591,-1060,1957
3390,-1013,1944
3202,-970,1931
3023,-930,1919
2856,-893,1907
2703,-861,1901
3568,-1044,1958
3364,-997,1942
3175,-954,1928
2999,-915,1916
2840,-882,1909
2685,-849,1900
3533,-1025,1952
3343,-982,1943
3157,-941,1929
2980,-902,1915
2817,-867,1905
2663,-835,1896
3510,-1009,1952
3312,-964,1937
3132,-925,1926
2964,-889,1916
2801,-855,1905
2653,-825,1899
3485,-991,1949
3297,-950,1939
3111,-910,1923
2941,-874,1912
2779,-840,1900
2633,-811,1894
3464,-975,1948
3273,-934,1935
3090,-894,1920
2931,-862,1915
2770,-829,1903
2623,-801,1896
3441,-958,1945
3253,-918,1932
3081,-883,1924
2916,-849,1914
2751,-815,1898
2607,-788,1893
3418,-941,1942
3242,-905,1935
3066,-869,1923
2900,-835,1911
2745,-805,1902
2595,-776,1892
3405,-926,1943
3222,-889,1931
3053,-855,1922
2890,-822,1912
2730,-791,1899
2582,-763,1889
