x,y,z
0,0,0
2077,1190,-851
2191,1241,-846
2182,1222,-793
2185,1211,-745
2189,1202,-700
0,0,0
0,0,0
2167,1229,-849
2186,1226,-806
2184,1212,-756
2190,1204,-711
0,0,0
0,0,0
2145,1217,-851
2186,1227,-817
2179,1210,-765
2195,1207,-723
0,0,0
0,0,0
2118,1203,-851
2194,1232,-831
2181,1211,-777
2196,1208,-734
0,0,0
0,0,0
2096,1191,-853
2201,1236,-844
2191,1217,-791
2191,1205,-743
0,0,0
0,0,0
2069,1175,-852
2182,1225,-848
2194,1218,-802
2190,1203,-752
0,0,0
0,0,0
2052,1165,-855
2164,1214,-851
2192,1216,-811
2198,1206,-765
0,0,0
0,0,0
2031,1152,-855
2137,1197,-849
2192,1214,-821
2198,1205,-774
0,0,0
0,0,0
2012,1140,-857
2117,1184,-851
2197,1215,-832
2196,1202,-783
0,0,0
0,0,0
1990,1126,-856
2100,1173,-853
2206,1217,-845
2201,1201,-794
0,0,0
0,0,0
1976,1115,-858
2079,1158,-853
2192,1207,-848
2192,1194,-799
0,0,0
0,0,0
1960,1103,-859
2062,1146,-854
2169,1191,-848
2175,1181,-801
0,0,0
1849,1053,-864
1947,1093,-861
2042,1132,-854
2152,1178,-849
2186,1183,-813
0,0,0
1833,1041,-864
1929,1080,-860
2025,1118,-853
2134,1164,-850
2199,1186,-826
0,0,0
1821,1031,-865
1915,1068,-861
2015,1108,-857
2116,1149,-850
2209,1186,-837
0,0,0
1816,1024,-868
1906,1059,-863
2000,1096,-857
2102,1137,-851
2208,1180,-844
