x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
1793,-67,-863
1880,-74,-859
0,0,0
0,0,0
0,0,0
0,0,0
1817,-73,-862
1903,-80,-857
0,0,0
0,0,0
0,0,0
1756,-73,-864
1841,-80,-860
1928,-87,-856
0,0,0
0,0,0
0,0,0
1784,-79,-865
1869,-86,-861
1958,-93,-856
0,0,0
0,0,0
0,0,0
1809,-85,-864
1888,-92,-856
1984,-100,-854
0,0,0
0,0,0
0,0,0
1834,-91,-863
1918,-98,-857
2007,-106,-850
0,0,0
0,0,0
0,0,0
1856,-97,-859
1942,-105,-853
2035,-113,-847
0,0,0
0,0,0
0,0,0
1884,-103,-859
1969,-111,-851
2071,-120,-848
0,0,0
0,0,0
1824,-102,-862
1909,-109,-856
2001,-117,-850
2097,-126,-843
0,0,0
0,0,0
1849,-107,-860
1933,-115,-852
2031,-124,-848
2137,-133,-845
0,0,0
0,0,0
1880,-113,-860
1966,-121,-852
2050,-129,-841
2164,-139,-840
0,0,0
0,0,0
1907,-119,-857
1995,-127,-850
2088,-136,-842
2196,-146,-837
0,0,0
0,0,0
1930,-124,-852
2023,-133,-847
2125,-143,-841
2227,-152,-832
0,0,0
0,0,0
1963,-130,-852
2056,-139,-845
2157,-149,-838
2268,-159,-832
0,0,0
1903,-128,-856
1986,-136,-846
2085,-145,-841
2192,-155,-835
2310,-166,-830
1841,-124,-857
1930,-133,-853
2021,-142,-845
2123,-151,-840
2229,-162,-833
2349,-173,-827
