x,y,z
0,0,0
0,0,0
0,0,0
7172,-2725,2184
6702,-2558,2164
6326,-2426,2159
0,0,0
0,0,0
0,0,0
0,0,0
6750,-2524,2166
6302,-2368,2138
0,0,0
0,0,0
0,0,0
0,0,0
6757,-2474,2154
6363,-2340,2145
0,0,0
0,0,0
0,0,0
0,0,0
6833,-2448,2163
6419,-2311,2149
0,0,0
0,0,0
0,0,0
0,0,0
6854,-2403,2155
6468,-2278,2151
0,0,0
0,0,0
0,0,0
0,0,0
6947,-2382,2168
6519,-2246,2152
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6567,-2211,2151
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6665,-2193,2166
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6744,-2168,2173
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6820,-2140,2178
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
