x,y,z
0,0,0
0,0,0
2773,-1692,-799
2921,-1766,-776
3163,-1896,-770
0,0,0
0,0,0
0,0,0
2806,-1706,-793
2943,-1773,-766
0,0,0
0,0,0
0,0,0
0,0,0
2849,-1725,-790
2966,-1780,-756
0,0,0
0,0,0
0,0,0
2721,-1657,-802
2886,-1740,-785
3108,-1857,-775
0,0,0
0,0,0
0,0,0
2766,-1676,-799
2907,-1745,-774
0,0,0
0,0,0
0,0,0
0,0,0
2799,-1688,-793
2912,-1739,-759
0,0,0
0,0,0
0,0,0
0,0,0
2838,-1702,-788
3066,-1821,-782
0,0,0
0,0,0
0,0,0
2707,-1631,-798
2862,-1707,-778
0,0,0
0,0,0
0,0,0
0,0,0
2763,-1655,-798
3010,-1784,-801
0,0,0
0,0,0
0,0,0
0,0,0
2807,-1671,-795
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2831,-1673,-785
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2927,-1718,-794
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
