x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2986,-1772,-753
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3107,-1863,-778
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3156,-1913,-785
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3088,-1891,-762
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3135,-1940,-767
3390,-2089,-762
0,0,0
0,0,0
0,0,0
0,0,0
3159,-1974,-766
3397,-2113,-756
0,0,0
0,0,0
0,0,0
0,0,0
3187,-2009,-766
3448,-2165,-760
0,0,0
0,0,0
0,0,0
0,0,0
3222,-2050,-767
3395,-2151,-740
3719,-2348,-737
0,0,0
0,0,0
0,0,0
3118,-2000,-735
3443,-2200,-742
3743,-2383,-732
0,0,0
0,0,0
0,0,0
3217,-2081,-750
3486,-2245,-742
3784,-2429,-730
0,0,0
0,0,0
0,0,0
3296,-2149,-760
3459,-2246,-727
3831,-2478,-729
0,0,0
0,0,0
0,0,0
