x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4830,-350,-82
6279,-446,-11
4823,-336,65
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4784,-300,57
4776,-294,130
4762,-287,202
0,0,0
6034,-353,-121
3973,-227,-19
4795,-268,49
4786,-262,122
4770,-255,194
4764,-249,267
0,0,0
3698,-186,-24
4798,-236,41
4787,-229,114
4779,-223,186
4777,-218,259
3493,-156,-82
3513,-153,-29
4753,-201,31
4797,-197,105
4793,-192,178
4786,-186,251
3281,-125,-84
3478,-128,-36
4184,-149,19
0,0,0
4767,-158,167
4799,-154,242
3133,-98,-87
3465,-104,-43
4095,-118,10
4776,-132,85
4403,-117,145
4779,-121,231
3053,-75,-91
3460,-81,-51
3504,-78,1
0,0,0
4341,-87,134
4334,-82,200
2967,-53,-95
4884,-82,-83
5254,-82,-9
7908,-115,105
10968,-147,313
10688,-131,468
2874,-32,-99
4889,-50,-95
5270,-48,-22
0,0,0
10656,-72,278
10974,-63,454
2796,-13,-103
4972,-18,-109
0,0,0
7381,-10,62
8032,-3,190
0,0,0
2709,5,-107
4987,14,-122
4988,19,-46
2539,12,14
2450,14,51
2374,17,86
2361,19,-100
2390,22,-65
2382,24,-28
2114,24,6
2381,29,43
2388,32,80
