x,y,z
2138,384,-836
2118,372,-785
2134,367,-749
2158,364,-716
2331,385,-729
2368,384,-696
2163,375,-834
2099,356,-767
2169,361,-750
2242,365,-732
2341,374,-720
2448,383,-707
2197,368,-834
2105,345,-757
2161,347,-735
2313,364,-742
2335,360,-706
2422,366,-687
2130,344,-797
2131,337,-755
2138,331,-715
2366,359,-747
2353,350,-699
2311,336,-644
2079,324,-766
2225,339,-775
2216,331,-729
2339,342,-725
2168,310,-632
2154,302,-588
2079,312,-754
2182,321,-748
2186,314,-707
2163,304,-659
2158,297,-617
2144,289,-574
2121,307,-756
2142,303,-722
2170,300,-690
2157,292,-645
2160,286,-606
2126,276,-558
2115,294,-742
2153,293,-713
2166,288,-676
2157,281,-633
2122,270,-584
2149,268,-552
2131,285,-735
2159,282,-702
2148,275,-658
2128,266,-612
2114,258,-569
2256,270,-567
2135,274,-723
2124,267,-678
2129,261,-640
2125,255,-599
2110,248,-556
2326,267,-572
2114,261,-703
2122,256,-665
2129,250,-627
2114,243,-584
2136,240,-551
2406,264,-578
2112,250,-689
2122,245,-652
2125,239,-613
2114,233,-571
2190,236,-552
2434,256,-571
2108,239,-675
2122,234,-639
2120,229,-599
2101,221,-555
2292,236,-564
2146,216,-491
2105,228,-661
2122,224,-626
2105,217,-582
2112,212,-546
2461,242,-592
2113,203,-471
2099,217,-646
2115,213,-611
2100,207,-568
2184,210,-551
2483,233,-582
2119,194,-460
2102,208,-634
2117,204,-599
2113,198,-559
2317,212,-571
2125,190,-486
2171,189,-458
