x,y,z
2584,1667,-568
2851,1828,-570
0,0,0
0,0,0
0,0,0
0,0,0
2809,1822,-632
2800,1804,-574
2812,1801,-521
0,0,0
0,0,0
0,0,0
2807,1831,-646
2798,1812,-588
2801,1803,-533
2836,1815,-485
0,0,0
0,0,0
2811,1842,-662
2792,1816,-601
2804,1812,-548
2799,1799,-492
0,0,0
0,0,0
2816,1853,-677
2794,1825,-615
2790,1811,-559
2796,1805,-505
2854,1833,-461
0,0,0
2813,1858,-691
2794,1832,-630
2787,1816,-572
2788,1805,-517
2795,1801,-464
2863,1836,-421
2800,1857,-702
2796,1840,-644
2782,1818,-584
2790,1813,-531
2797,1807,-478
2802,1802,-425
2704,1799,-691
2804,1851,-659
2784,1825,-598
2788,1816,-544
2793,1810,-490
2809,1811,-439
2689,1794,-701
2806,1858,-673
2787,1832,-612
2781,1816,-555
2790,1812,-503
2805,1812,-451
2599,1739,-690
2805,1862,-687
2788,1837,-626
2784,1822,-569
2789,1815,-515
2798,1811,-463
0,0,0
2699,1795,-673
2791,1842,-639
2782,1824,-581
2785,1815,-527
2794,1811,-475
0,0,0
2734,1821,-695
2795,1847,-653
2779,1824,-593
2789,1819,-540
2798,1815,-488
0,0,0
2718,1813,-703
2802,1854,-667
2786,1831,-607
2780,1815,-551
2795,1815,-499
0,0,0
2694,1798,-709
2805,1857,-681
2787,1832,-620
2782,1817,-563
2793,1814,-511
0,0,0
2681,1791,-718
2814,1864,-695
2788,1834,-632
2789,1822,-577
2792,1813,-523
0,0,0
0,0,0
2814,1864,-707
2799,1840,-646
2791,1823,-589
2792,1813,-534
