x,y,z
5619,-352,-14
4779,-294,58
4776,-288,130
4775,-283,201
4819,-281,275
0,0,0
3870,-217,-21
4785,-264,44
4784,-258,115
4780,-253,187
4773,-248,258
4758,-242,329
3565,-178,-31
4765,-233,29
4786,-229,100
4779,-223,172
4773,-218,243
4768,-213,314
3485,-152,-42
4772,-203,13
4797,-199,85
4789,-194,156
4783,-189,228
4787,-184,300
3472,-130,-53
3687,-134,-2
4180,-148,60
4739,-163,139
4796,-160,212
4789,-155,284
3456,-108,-65
3499,-106,-14
4735,-139,51
4337,-123,112
4780,-130,195
4771,-125,266
3393,-86,-76
3485,-84,-26
4223,-98,31
4771,-106,106
4319,-92,161
4776,-97,249
3178,-61,-83
3581,-65,-40
3496,-60,13
8228,-135,153
11053,-171,372
10624,-154,516
2976,-40,-89
4933,-61,-73
5246,-60,0
7838,-82,117
10909,-104,326
10673,-92,479
2838,-21,-95
4966,-32,-93
5300,-30,-20
7399,-35,82
8323,-31,216
10872,-30,446
2747,-4,-103
4987,-4,-113
5011,0,-39
7389,7,52
10744,21,237
0,0,0
2421,9,-101
4978,23,-133
2471,14,-29
2453,16,7
2477,18,44
2388,20,79
2374,22,-109
2392,24,-74
2391,27,-38
2133,26,-2
2378,31,33
0,0,0
2367,35,-118
2322,37,-81
0,0,0
2582,46,-13
2654,49,26
2568,50,63
2516,52,-137
2652,57,-105
2579,58,-63
2544,59,-24
2563,62,14
2577,64,52
2431,63,-143
2600,70,-114
2617,72,-75
2617,75,-36
2559,76,2
2581,79,41
