x,y,z
1632,418,-868
0,0,0
1792,439,-866
1871,449,-861
1953,459,-855
2043,471,-850
1653,412,-871
0,0,0
1810,432,-866
1888,441,-861
1970,451,-854
2066,463,-852
1663,404,-868
0,0,0
1822,423,-864
1902,432,-858
1987,442,-853
2088,456,-852
1681,398,-869
1768,408,-871
1841,416,-864
1921,425,-858
2001,434,-850
2098,446,-847
1694,390,-867
1775,399,-866
1857,408,-862
1937,417,-856
2026,427,-851
2119,437,-846
1710,383,-866
1794,392,-866
1873,400,-860
1957,409,-855
2040,418,-848
2137,429,-843
1726,375,-864
1810,384,-864
1891,393,-859
1976,401,-854
2064,410,-848
2161,421,-843
1745,369,-865
1827,377,-862
1910,385,-858
1990,392,-850
2085,402,-846
2183,412,-841
1762,361,-863
1850,370,-863
1924,376,-854
2004,383,-846
2104,394,-844
2205,404,-839
1779,354,-861
1862,361,-859
1945,369,-854
2035,377,-849
2122,385,-840
2225,395,-836
1796,346,-860
1887,355,-859
1971,362,-854
2058,370,-848
2155,378,-842
2140,368,-793
1818,339,-859
1909,348,-859
1989,354,-851
2085,362,-848
2175,370,-839
2118,352,-774
1835,332,-857
1927,340,-856
2011,346,-850
2104,354,-844
2204,362,-839
2117,340,-763
1856,324,-855
1951,333,-856
2035,339,-848
2130,346,-843
2190,348,-822
2117,329,-752
1876,317,-853
1973,325,-854
2063,332,-848
2154,338,-841
2107,323,-779
2099,315,-735
1899,310,-852
1993,317,-851
2078,323,-843
2176,330,-837
2096,310,-764
2125,307,-732
