x,y,z
2066,938,198
2068,942,232
2189,1001,283
3059,1405,447
3067,1415,500
3050,1415,550
2070,956,196
2079,963,231
2176,1012,278
3069,1433,445
3073,1442,498
3059,1443,548
2070,972,193
2086,982,229
2153,1018,273
3076,1460,442
3077,1468,495
3068,1471,546
2070,988,190
2087,999,226
2130,1023,267
3076,1484,438
3071,1488,490
3076,1498,544
2067,1002,186
2089,1016,223
2104,1027,260
3069,1504,432
3073,1513,486
3074,1521,539
2079,1024,184
2096,1035,221
2095,1039,256
3068,1527,427
3073,1536,481
3081,1548,536
2084,1042,181
2097,1052,217
2095,1055,252
3075,1554,423
3081,1564,478
3083,1572,532
2089,1061,177
2102,1070,214
2095,1070,249
3079,1579,419
3089,1591,473
3084,1596,527
2089,1077,173
2100,1085,210
2098,1088,245
3073,1599,412
3090,1615,468
3094,1625,523
2094,1095,169
2100,1101,205
2100,1105,241
3019,1594,399
3103,1645,465
3104,1653,519
2102,1115,165
2106,1119,202
2105,1122,238
2884,1543,376
3107,1670,459
3105,1676,514
2104,1131,161
2113,1139,198
2106,1138,233
2346,1272,301
3111,1694,453
3110,1701,508
2103,1146,156
2113,1154,193
2110,1156,229
2192,1205,276
3108,1715,446
3110,1724,502
2249,1242,161
2482,1373,221
2976,1651,317
2262,1260,280
3118,1743,441
3116,1750,496
2970,1661,206
2987,1674,259
2987,1678,311
2993,1687,364
3123,1767,435
3120,1773,490
2979,1687,199
2986,1694,251
2998,1705,305
2994,1708,357
3125,1790,428
3126,1798,483
