x,y,z
2420,48,-814
2542,53,-810
2656,58,-799
2791,63,-792
2933,69,-783
3088,76,-773
2375,43,-817
2493,48,-813
2616,52,-807
2734,57,-796
2872,63,-787
3018,69,-777
2328,38,-819
2444,42,-816
2562,47,-809
2679,51,-800
2814,56,-791
2958,62,-782
2288,33,-822
2399,37,-819
2511,41,-812
2628,45,-803
2756,50,-795
2892,55,-785
2246,27,-825
2350,31,-820
2464,35,-815
2574,39,-806
2701,44,-799
2827,48,-787
2204,22,-827
2311,25,-823
2420,29,-818
2525,33,-809
2652,37,-803
2777,42,-793
2168,16,-830
2271,20,-827
2371,23,-819
2481,27,-813
2595,30,-804
2727,35,-798
2132,11,-833
2233,14,-830
2326,17,-821
2439,20,-817
2548,24,-808
2666,28,-799
2095,5,-835
2197,8,-833
2288,11,-825
2391,14,-818
2503,17,-812
2616,21,-802
2062,0,-837
2162,2,-836
2253,5,-829
2350,8,-821
2455,11,-813
2567,14,-805
2033,-5,-841
2114,-2,-833
2212,0,-830
2312,2,-824
2416,4,-818
2530,7,-811
1998,-10,-842
2092,-8,-841
2184,-6,-836
2274,-4,-828
2374,-1,-820
2485,0,-814
1968,-16,-845
2055,-14,-841
2142,-12,-835
2233,-10,-828
2333,-8,-822
2443,-6,-817
1940,-22,-848
2032,-20,-847
2103,-18,-836
2204,-16,-833
2296,-15,-825
2399,-12,-819
1908,-27,-848
1995,-26,-847
2075,-24,-840
2164,-23,-834
2264,-21,-830
2359,-19,-821
1880,-33,-850
1965,-32,-849
2041,-30,-841
2133,-29,-837
2226,-28,-831
2324,-26,-825
