x,y,z
2796,-212,-792
2938,-220,-784
3078,-228,-772
3248,-238,-763
3419,-248,-749
3617,-260,-737
2746,-219,-796
2881,-228,-788
3023,-236,-777
3175,-246,-766
3351,-257,-755
3538,-269,-742
2693,-227,-798
2827,-235,-791
2966,-244,-782
3116,-254,-771
3285,-265,-761
3462,-277,-747
2641,-234,-800
2776,-243,-794
2909,-252,-785
3059,-262,-776
3215,-273,-764
3389,-285,-752
2603,-242,-805
2728,-251,-798
2853,-260,-788
2998,-270,-779
3155,-282,-769
3320,-294,-757
2557,-250,-807
2685,-259,-802
2803,-268,-791
2941,-278,-782
3090,-290,-772
3263,-303,-763
2515,-257,-810
2632,-266,-803
2753,-276,-794
2892,-287,-786
3030,-297,-775
3196,-311,-766
2471,-264,-811
2591,-274,-806
2713,-284,-799
2836,-294,-788
2979,-306,-779
3137,-320,-771
2434,-272,-815
2554,-283,-811
2666,-292,-801
2790,-303,-792
2923,-314,-782
3075,-327,-773
2397,-280,-817
2509,-290,-812
2626,-300,-805
2744,-311,-795
2877,-323,-786
3018,-336,-776
2355,-287,-817
2471,-298,-814
2580,-308,-806
2702,-319,-798
2828,-331,-789
2965,-344,-778
2320,-294,-819
2433,-305,-816
2545,-316,-810
2663,-328,-802
2782,-339,-792
2920,-353,-783
2291,-303,-823
2394,-313,-817
2500,-323,-810
2617,-335,-804
2738,-347,-795
2877,-362,-787
2260,-311,-826
2359,-321,-820
2465,-332,-813
2576,-343,-806
2694,-356,-797
2822,-370,-788
2225,-318,-826
2328,-329,-823
2431,-340,-816
2541,-352,-809
2658,-365,-801
2785,-379,-793
2197,-326,-829
2297,-337,-825
2398,-348,-819
2501,-360,-810
2622,-374,-805
2744,-388,-796
