x,y,z
3150,-291,1932
2994,-281,1923
2845,-271,1916
2694,-262,1902
2555,-253,1892
2425,-246,1886
3154,-278,1930
3007,-269,1928
2854,-260,1917
2702,-251,1903
2566,-243,1895
2433,-236,1887
3167,-266,1933
3018,-257,1929
2859,-248,1915
2713,-240,1905
2572,-233,1895
2442,-226,1887
3175,-253,1932
3026,-245,1929
2870,-237,1916
2722,-229,1905
2581,-222,1894
2449,-216,1887
3192,-241,1936
3031,-233,1925
2881,-225,1917
2733,-218,1906
2591,-212,1894
2462,-206,1888
3202,-228,1935
3040,-220,1924
2893,-214,1917
2748,-207,1909
2600,-201,1893
2475,-196,1890
3220,-216,1938
3062,-209,1929
2906,-202,1918
2759,-196,1908
2617,-191,1897
2487,-186,1891
3229,-202,1934
3081,-197,1933
2916,-190,1916
2776,-185,1910
2634,-180,1900
2503,-176,1893
3251,-190,1938
3097,-184,1933
2940,-179,1922
2791,-174,1911
2648,-169,1900
2515,-165,1892
3266,-177,1937
3110,-172,1931
2955,-167,1921
2809,-163,1913
2669,-159,1904
2534,-156,1895
3288,-164,1940
3131,-160,1933
2972,-156,1921
2827,-152,1914
2681,-148,1901
2545,-145,1892
3314,-152,1943
3154,-148,1936
2993,-144,1923
2840,-140,1910
2700,-138,1903
2570,-135,1898
3336,-139,1945
3177,-136,1938
3020,-132,1928
2863,-129,1914
2720,-127,1905
2590,-125,1900
3359,-126,1945
3197,-123,1937
3034,-120,1924
2884,-118,1915
2741,-116,1906
2606,-114,1898
3384,-113,1946
3226,-111,1941
3061,-108,1928
2913,-107,1920
2767,-105,1910
2634,-104,1905
3414,-100,1949
3251,-98,1942
3085,-97,1928
2936,-95,1921
2793,-95,1914
2654,-94,1904
