x,y,z
2300,132,-826
2417,133,-820
2542,134,-812
2679,135,-804
2819,135,-792
2990,137,-784
2344,126,-826
2463,127,-818
2590,127,-809
2732,128,-801
2880,129,-790
3053,130,-781
2381,120,-822
2511,120,-817
2640,120,-807
2788,121,-799
2939,122,-787
3116,122,-776
2422,113,-819
2558,114,-814
2687,114,-803
2839,114,-794
2992,114,-781
3184,115,-772
2469,107,-817
2610,108,-812
2744,107,-801
2898,107,-791
3059,107,-778
3253,108,-768
2513,101,-813
2651,101,-806
2798,101,-797
2952,100,-785
3130,100,-775
3323,100,-762
2568,95,-813
2704,94,-803
2854,94,-793
3013,93,-781
3202,93,-771
3403,93,-757
2616,89,-809
2757,88,-799
2909,87,-788
3084,87,-778
3274,86,-766
3485,85,-752
2667,82,-805
2822,82,-798
2974,81,-785
3156,80,-774
3351,79,-761
3567,78,-745
2718,76,-801
2875,75,-793
3038,74,-780
3235,73,-771
3430,72,-755
3666,71,-741
2775,70,-798
2941,69,-790
3113,68,-778
3304,66,-764
3515,65,-749
3753,63,-733
2839,64,-796
3006,63,-786
3186,61,-773
3382,60,-759
3605,58,-744
3854,56,-726
2902,58,-792
3075,57,-782
3260,55,-768
3470,53,-755
3693,51,-736
3959,49,-719
2962,52,-787
3146,51,-777
3341,49,-764
3553,47,-748
3791,44,-730
4075,42,-712
3032,47,-784
3221,45,-772
3421,42,-758
3643,40,-741
3902,37,-724
4192,35,-704
3104,41,-780
3302,39,-768
3507,36,-752
3738,34,-734
4015,31,-717
4327,28,-697
