x,y,z
5014,99,149
5017,103,233
5007,107,315
5007,111,400
10575,243,1023
10542,251,1197
5016,112,182
5020,116,266
5007,120,348
5006,124,432
10535,271,1087
10537,281,1265
5013,125,214
5018,129,297
5004,133,380
5007,138,464
10546,301,1155
10540,312,1333
5009,139,246
5015,143,329
5005,148,412
10561,323,1047
10547,333,1224
10547,344,1402
5002,153,277
5008,158,361
4997,163,443
10563,355,1115
10545,365,1291
10537,376,1468
5006,168,309
5005,173,392
5002,178,476
10561,388,1182
10550,399,1359
10531,411,1535
5005,183,341
5006,189,424
10561,410,1071
10557,422,1248
10544,434,1424
10531,446,1602
4999,199,372
5003,205,455
10572,446,1139
10556,457,1314
10538,469,1490
10531,482,1668
4994,215,402
10605,470,1030
10566,481,1203
10553,493,1379
10535,506,1555
10530,520,1734
4995,232,433
10579,505,1092
10563,518,1268
10546,531,1444
10536,544,1621
10523,558,1799
4995,250,463
10572,543,1157
10564,556,1333
10547,570,1509
10528,583,1685
10489,596,1859
10571,568,1046
10571,582,1222
10558,595,1397
10515,607,1569
10513,623,1747
10488,637,1923
10541,605,1106
10549,620,1283
10529,634,1457
10521,649,1634
10511,665,1812
10482,679,1987
10551,647,1171
10544,661,1346
10540,677,1523
10517,692,1698
10495,706,1874
10482,723,2052
10540,688,1233
10550,704,1410
10536,719,1585
10517,734,1761
10491,750,1936
10478,766,2115
10543,731,1296
10546,747,1472
10526,763,1647
10513,778,1823
10487,794,1999
10477,812,2178
