x,y,z
10482,1060,2248
10413,1047,2407
9455,945,2346
8630,858,2289
7966,788,2252
7352,724,2209
10482,1054,2172
10479,1047,2345
9887,982,2379
8998,889,2318
8269,812,2273
7564,739,2212
10486,1046,2097
10483,1039,2269
10317,1017,2406
9371,918,2344
8551,833,2285
7893,765,2247
10486,1037,2022
10483,1030,2193
10485,1024,2367
9761,948,2369
8909,860,2313
8181,785,2266
10498,1028,1949
10492,1021,2118
10477,1013,2288
10184,979,2395
9320,890,2350
8476,805,2283
10509,1018,1876
10516,1012,2048
10479,1002,2213
10470,995,2385
9637,911,2358
8815,828,2306
10514,1006,1802
10512,999,1972
10488,990,2138
10475,983,2309
10068,939,2388
9242,857,2349
10526,994,1731
10502,985,1895
10495,978,2064
10477,970,2233
10440,961,2399
9516,870,2346
10529,980,1657
10521,972,1824
10500,964,1990
10483,956,2158
10466,948,2327
9979,899,2385
10532,965,1584
10529,957,1751
10499,948,1915
10485,941,2083
10476,934,2253
10399,921,2409
10525,947,1510
10535,941,1678
10513,933,1843
10490,924,2008
10478,917,2177
10460,910,2345
10536,931,1439
10528,923,1604
10519,916,1770
10496,907,1935
10476,899,2101
10469,892,2271
10544,913,1367
10538,905,1532
10531,898,1697
10506,889,1861
10490,881,2028
10480,875,2197
10548,894,1296
10540,885,1459
10529,878,1623
10522,870,1790
10487,861,1952
10475,854,2120
10553,873,1224
10544,865,1388
10533,857,1551
10520,849,1716
10495,841,1880
10485,834,2047
10556,851,1153
10554,844,1317
10539,836,1479
10530,828,1644
10508,820,1808
10493,813,1974
