x,y,z
1579,790,-877
1656,815,-873
1731,839,-866
1813,866,-860
1908,900,-858
1998,931,-851
1571,785,-881
0,0,0
1723,833,-870
1802,859,-864
1889,889,-858
1983,922,-853
1558,777,-881
0,0,0
1712,827,-873
1786,850,-865
1872,879,-859
1966,911,-855
0,0,0
0,0,0
1693,816,-872
1775,843,-867
1847,865,-856
1950,901,-856
0,0,0
0,0,0
1678,807,-872
1756,831,-866
1838,858,-860
1934,891,-857
0,0,0
0,0,0
1669,800,-874
1745,824,-868
1824,849,-861
1918,881,-858
0,0,0
0,0,0
1656,791,-874
1734,815,-869
1816,842,-864
1905,871,-860
0,0,0
0,0,0
1646,783,-876
1719,805,-868
1801,831,-864
1894,862,-862
0,0,0
0,0,0
1630,772,-873
1713,798,-872
1787,821,-863
1880,852,-862
0,0,0
0,0,0
1626,767,-877
1700,789,-871
1774,811,-863
1853,835,-856
0,0,0
0,0,0
1618,759,-878
1687,779,-870
1770,804,-867
1847,827,-859
0,0,0
0,0,0
1609,751,-879
1677,770,-870
1756,793,-865
1840,819,-861
0,0,0
0,0,0
0,0,0
1671,762,-872
1744,783,-864
1830,810,-862
0,0,0
0,0,0
0,0,0
1669,756,-876
1738,775,-866
1824,802,-863
0,0,0
0,0,0
0,0,0
1660,747,-875
1729,766,-866
1814,791,-863
0,0,0
0,0,0
0,0,0
1654,739,-876
1726,759,-869
1808,783,-864
