x,y,z
6981,1990,2180
6486,1857,2153
6021,1733,2120
5612,1624,2092
5252,1530,2069
4927,1445,2048
7194,2038,2195
6656,1893,2160
6180,1766,2129
5753,1653,2100
5375,1554,2074
5045,1468,2056
7393,2080,2202
6844,1933,2170
6403,1817,2157
5904,1684,2109
5511,1581,2083
5168,1492,2064
7515,2099,2184
7055,1978,2186
6518,1836,2147
6059,1715,2118
5660,1611,2095
5288,1514,2069
7740,2146,2194
7287,2028,2204
6726,1880,2166
6231,1749,2130
5813,1641,2106
5425,1540,2078
7993,2199,2208
7430,2051,2193
6925,1919,2177
6403,1782,2139
5963,1668,2113
5562,1565,2086
8385,2287,2256
7611,2083,2191
7138,1961,2192
6599,1820,2155
6126,1698,2123
5722,1595,2100
8741,2364,2290
7863,2133,2207
7362,2004,2206
6792,1856,2167
6309,1732,2138
5878,1622,2110
9088,2435,2317
8131,2185,2223
7478,2016,2186
6996,1893,2179
6494,1765,2150
6029,1647,2117
9450,2508,2343
8574,2281,2283
7729,2063,2203
7233,1937,2199
6682,1797,2161
6207,1677,2130
9808,2576,2363
8908,2346,2308
8007,2115,2223
7400,1961,2195
6879,1830,2173
6390,1708,2144
10167,2643,2379
9262,2414,2335
8334,2178,2254
7617,1997,2203
7103,1869,2190
6582,1739,2158
10231,2631,2324
9575,2467,2346
8713,2251,2295
7841,2032,2211
7320,1903,2203
6770,1767,2168
10243,2605,2257
9984,2543,2377
9047,2310,2319
8137,2084,2236
7523,1933,2208
6969,1797,2178
10242,2573,2186
10231,2575,2365
9395,2370,2341
8523,2155,2280
7820,1984,2238
7207,1835,2199
10273,2550,2124
10244,2547,2299
9737,2425,2359
8839,2207,2302
8034,2012,2240
7437,1868,2213
