x,y,z
3446,810,1946
3292,785,1950
3105,753,1929
2942,726,1917
2792,702,1909
2651,680,1904
3465,824,1943
3331,803,1959
3122,765,1925
2965,739,1918
2814,714,1910
2671,691,1904
3509,843,1952
3371,821,1967
3155,781,1930
2994,753,1922
2839,727,1912
2697,704,1907
3549,861,1958
3423,842,1981
3189,796,1935
3020,766,1923
2864,740,1914
2721,716,1908
3581,877,1959
3443,854,1975
3221,811,1939
3043,779,1921
2888,752,1913
2744,728,1908
3616,893,1960
3444,862,1959
3243,824,1935
3073,793,1923
2922,766,1918
2767,739,1907
3657,911,1964
3458,873,1948
3308,847,1955
3110,808,1928
2949,779,1918
2798,752,1910
3695,928,1965
3495,889,1950
3346,863,1959
3142,822,1929
2976,791,1918
2830,765,1914
3739,946,1969
3547,909,1960
3418,887,1981
3179,837,1933
3013,806,1922
2862,778,1917
3783,964,1971
3589,925,1963
3448,901,1978
3212,851,1933
3042,818,1921
2893,791,1918
3828,981,1973
3627,941,1963
3450,906,1959
3251,866,1937
3082,833,1926
2931,805,1922
3876,1000,1976
3677,959,1968
3469,916,1948
3331,891,1962
3123,848,1931
2957,815,1918
3926,1018,1978
3727,978,1972
3522,935,1955
3382,909,1970
3154,860,1928
3001,831,1925
3978,1037,1981
3773,994,1972
3575,953,1962
3442,930,1982
3201,876,1934
3031,842,1921
4035,1057,1984
3823,1012,1974
3614,968,1959
3439,932,1957
3250,893,1940
3080,858,1929
4097,1078,1989
3879,1031,1979
3672,987,1966
3470,944,1950
3330,917,1964
3123,872,1932
