x,y,z
4571,-1009,2030
4332,-969,2015
4100,-929,1997
3889,-893,1982
3699,-862,1971
3520,-833,1961
4620,-993,2032
4380,-953,2019
4143,-913,1999
3940,-881,1989
3741,-849,1975
3559,-820,1964
4671,-977,2035
4427,-937,2020
4195,-900,2004
3973,-864,1986
3782,-834,1977
3604,-808,1969
4723,-960,2037
4484,-923,2026
4248,-886,2010
4019,-850,1989
3829,-821,1982
3637,-792,1968
4779,-944,2039
4537,-907,2029
4288,-869,2008
4066,-835,1992
3864,-806,1980
3680,-779,1971
4835,-928,2041
4588,-891,2030
4347,-855,2014
4125,-823,2000
3911,-792,1983
3726,-766,1975
4909,-914,2049
4649,-876,2035
4411,-842,2021
4171,-807,2000
3966,-779,1990
3770,-752,1976
4973,-898,2053
4713,-861,2039
4465,-827,2024
4227,-794,2005
4014,-765,1991
3818,-738,1979
5051,-883,2060
4773,-845,2041
4521,-811,2026
4290,-780,2012
4059,-749,1991
3866,-725,1983
5126,-869,2066
4842,-831,2046
4584,-797,2030
4350,-766,2016
4122,-737,1998
3913,-711,1983
5201,-853,2070
4912,-815,2051
4652,-782,2035
4404,-751,2017
4178,-723,2001
3971,-698,1988
5280,-837,2074
4986,-800,2055
4721,-767,2039
4470,-737,2022
4241,-709,2007
4027,-684,1992
5370,-822,2082
5071,-786,2063
4789,-752,2042
4541,-723,2028
4306,-696,2012
4079,-670,1993
5455,-806,2086
5148,-770,2066
4864,-737,2047
4607,-708,2031
4372,-682,2016
4138,-656,1996
5539,-789,2088
5243,-757,2075
4944,-723,2052
4675,-693,2034
4437,-668,2020
4213,-644,2006
5640,-774,2096
5323,-740,2077
5027,-709,2058
4756,-680,2040
4506,-654,2024
4280,-631,2011
