x,y,z
2076,-585,287
2079,-590,327
2070,-591,366
2073,-597,407
2072,-602,447
2072,-607,489
2069,-593,299
2076,-599,339
2065,-600,377
2068,-605,419
2066,-610,459
2064,-614,501
2062,-600,310
2072,-607,351
2068,-610,391
2067,-615,431
2065,-619,473
2060,-623,513
2058,-608,322
2068,-615,363
2065,-618,403
2063,-623,444
2061,-627,485
2112,-648,541
2051,-615,333
2063,-623,375
2058,-625,415
2067,-633,458
2060,-636,499
2111,-658,555
2057,-625,347
2059,-630,387
2062,-636,429
2052,-638,468
2063,-646,513
2075,-656,559
2056,-634,359
2060,-639,400
2056,-643,441
2063,-650,484
2102,-668,537
2079,-666,575
2055,-642,372
2060,-648,413
2058,-652,455
2059,-658,497
2098,-676,550
2080,-676,590
2050,-649,384
2058,-655,426
2050,-658,466
2054,-665,510
2064,-674,556
2065,-680,600
2049,-657,397
2054,-663,439
2074,-674,486
2092,-686,533
2087,-690,576
2061,-687,614
2047,-664,409
2048,-669,451
2058,-677,496
2106,-699,551
2081,-696,589
2070,-699,631
2047,-671,423
2042,-675,463
2058,-685,510
2116,-710,569
2080,-704,604
2073,-709,648
2045,-679,436
2045,-683,477
2121,-714,540
2075,-704,572
2061,-706,613
1678,-580,536
2039,-684,448
2043,-690,491
2083,-709,544
0,0,0
0,0,0
0,0,0
2049,-694,463
2064,-705,510
0,0,0
0,0,0
0,0,0
0,0,0
2033,-696,473
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
