x,y,z
2113,777,-838
2227,812,-835
2278,825,-806
2270,816,-756
2277,814,-712
2273,808,-666
2087,773,-844
2193,806,-839
2256,823,-814
2285,827,-777
2258,813,-722
2280,816,-683
2047,764,-844
2156,798,-841
2229,819,-822
2272,829,-789
2242,812,-732
2244,808,-688
2016,759,-848
2118,790,-843
2214,819,-832
2246,825,-796
2247,819,-750
2246,814,-704
1978,750,-848
2083,782,-845
2186,814,-838
2247,830,-813
2268,832,-773
2244,818,-719
1947,743,-850
2057,777,-850
2151,806,-841
2221,826,-820
2240,826,-779
2249,825,-736
1913,735,-850
2017,767,-849
2116,798,-843
2202,823,-829
2205,818,-783
2225,820,-744
1888,730,-854
1987,760,-852
2084,790,-846
2181,820,-837
2231,832,-808
2218,821,-757
1860,723,-856
1954,752,-853
2052,782,-848
2151,813,-841
2203,826,-813
2206,820,-767
1826,714,-855
1927,745,-856
2018,773,-849
2115,803,-842
2184,822,-821
2187,817,-776
1812,712,-862
1894,736,-856
1989,765,-851
2083,794,-844
2179,824,-835
2196,824,-794
1780,703,-861
1870,730,-859
1952,755,-850
2053,786,-847
2154,817,-840
2197,827,-809
1756,697,-864
1846,724,-862
1929,748,-854
2029,780,-851
2124,809,-843
2181,823,-818
1729,689,-864
1818,716,-862
1903,741,-856
1992,768,-849
2085,796,-842
2178,825,-831
1704,682,-865
1795,709,-865
1873,732,-857
1969,762,-854
2063,790,-847
2162,821,-840
1687,677,-869
1767,701,-865
1853,726,-861
1937,751,-853
2030,779,-847
2133,812,-842
