x,y,z
10919,-1468,393
10592,-1437,562
10663,-1459,749
10532,-1455,922
10514,-1466,1103
10495,-1479,1285
10566,-1479,428
10551,-1489,608
10528,-1499,789
10568,-1518,976
10729,-1556,1178
10900,-1596,1389
10618,-1543,479
10946,-1604,683
10527,-1555,839
10743,-1601,1043
10731,-1614,1231
10889,-1654,1442
10572,-1593,526
10884,-1653,730
10527,-1612,890
10870,-1679,1109
10749,-1675,1287
10873,-1710,1495
10595,-1652,578
10577,-1662,761
10571,-1675,945
10865,-1736,1163
10720,-1728,1338
10654,-1733,1520
8313,-1339,494
8063,-1309,620
10543,-1725,996
10504,-1732,1178
10475,-1743,1362
10458,-1755,1547
8077,-1343,520
8063,-1351,660
10539,-1779,1049
10719,-1824,1258
10897,-1870,1474
10633,-1840,1631
8066,-1382,560
10545,-1820,917
10923,-1899,1144
10730,-1880,1315
10712,-1892,1506
10729,-1912,1704
8064,-1422,600
10662,-1893,982
10762,-1924,1183
10749,-1938,1375
10584,-1924,1546
10730,-1967,1765
8062,-1461,642
10807,-1973,1053
10728,-1972,1237
10855,-2011,1449
10577,-1976,1605
10564,-1990,1797
8062,-1501,685
10904,-2044,1121
10688,-2017,1291
10794,-2053,1501
10475,-2008,1648
10429,-2016,1835
10501,-2005,948
10487,-2016,1135
10486,-2030,1325
10459,-2039,1512
10440,-2052,1702
10423,-2066,1894
10489,-2053,1004
10484,-2065,1193
10466,-2076,1381
10457,-2090,1573
10462,-2107,1768
10414,-2115,1956
10483,-2101,1062
10506,-2119,1255
10491,-2131,1445
10475,-2143,1636
10440,-2152,1826
10409,-2163,2017
10520,-2156,1124
10688,-2205,1337
10647,-2211,1528
10644,-2227,1725
10422,-2197,1885
10407,-2212,2081
10676,-2237,1202
10699,-2256,1400
10655,-2262,1591
10601,-2267,1782
10408,-2242,1947
10399,-2258,2145
