x,y,z
1851,815,-857
1950,849,-855
2046,881,-849
2121,905,-832
2116,894,-783
2132,894,-743
1824,807,-858
1918,839,-855
2020,874,-853
2114,906,-844
2117,898,-798
2115,890,-751
1800,800,-861
1895,832,-859
1988,864,-853
2085,897,-846
2118,902,-812
2094,884,-757
1781,796,-865
1869,824,-860
1959,854,-855
2060,889,-850
2117,904,-825
2107,892,-775
1750,785,-863
1842,816,-861
1923,841,-852
2027,878,-850
2119,908,-840
2104,893,-787
1729,778,-865
1820,809,-864
1903,835,-856
2001,869,-853
2099,902,-846
2120,902,-807
1709,772,-868
1794,800,-864
1879,827,-858
1973,859,-853
2076,894,-849
2124,906,-821
1688,764,-869
1775,793,-867
1856,819,-860
1949,850,-856
2045,883,-850
2120,906,-833
1668,758,-871
1756,787,-870
1833,811,-861
1923,841,-857
2019,873,-851
2119,907,-845
1651,752,-873
1731,777,-869
1812,803,-864
1901,832,-859
1992,862,-852
2095,897,-848
1631,744,-875
1716,772,-873
1791,795,-865
1879,823,-860
1967,852,-853
2067,886,-849
0,0,0
1693,762,-872
1767,785,-865
1850,811,-859
1948,844,-857
2043,876,-851
0,0,0
1677,756,-875
1752,779,-868
1831,804,-861
1919,832,-855
2018,865,-852
0,0,0
0,0,0
1735,772,-870
1815,797,-864
1902,825,-859
2001,858,-856
0,0,0
0,0,0
1715,763,-870
1794,787,-864
1871,811,-855
1970,844,-853
0,0,0
0,0,0
0,0,0
1781,781,-868
1859,805,-860
1956,837,-858
