x,y,z
5023,599,161
5030,596,240
5020,591,317
5009,587,395
5012,584,474
10586,1229,1168
5030,572,139
5032,569,217
5016,563,294
5011,559,372
5006,556,450
10581,1169,1117
5030,545,117
5032,541,194
5023,536,272
5012,532,349
5010,528,427
10567,1108,1067
5031,517,95
5035,513,173
5027,509,251
5013,504,328
5005,500,405
10603,1052,1024
5029,488,74
5034,485,152
5023,480,229
5015,475,306
5008,471,383
5009,468,462
5034,460,54
5030,455,131
5025,451,208
5021,447,285
5009,442,362
5001,438,439
5159,442,34
5034,427,111
5026,422,188
5020,418,265
5016,414,342
5008,409,419
5207,416,14
5034,398,91
5029,393,168
5015,388,245
5015,384,322
5010,380,399
5256,390,-4
5034,369,72
5028,364,149
5015,359,226
5018,355,303
5010,351,380
6026,411,-28
5036,339,53
5028,334,130
5018,329,207
5020,325,284
5018,321,361
5979,372,-49
5084,312,35
5028,304,112
5021,299,188
5019,295,265
5021,290,342
5978,336,-70
5272,291,17
5021,273,93
5023,269,170
5018,264,247
5020,260,324
10651,535,-162
10673,525,0
5010,242,76
5012,237,152
5016,233,229
5024,229,307
10639,469,-198
10644,459,-36
5050,213,59
5029,207,136
5007,202,212
5012,197,289
10672,405,-233
8622,319,-57
5029,181,43
5031,176,120
5023,171,196
5023,166,273
7709,244,-192
7726,237,-75
5090,151,27
5027,144,104
5022,139,180
5028,135,257
