x,y,z
2111,1014,-120
2128,1020,-85
2140,1025,-50
2136,1023,-14
2142,1025,21
2153,1031,58
2153,1018,-129
2160,1020,-93
2168,1022,-57
2168,1022,-20
2174,1025,15
2185,1030,51
2178,1014,-136
2194,1020,-101
2197,1020,-64
2204,1022,-27
2206,1023,8
2211,1026,45
2213,1014,-145
2227,1019,-108
2227,1018,-71
2238,1022,-34
2241,1023,2
2245,1025,39
2234,1008,-152
2264,1019,-117
2270,1021,-79
2270,1020,-41
2276,1022,-4
2284,1025,33
2278,1011,-161
2241,993,-121
2303,1018,-86
2305,1018,-48
2311,1021,-10
2323,1025,27
2299,1004,-168
2248,979,-127
2338,1017,-94
2344,1018,-55
2346,1018,-17
2358,1023,21
2250,965,-170
2255,965,-133
2372,1014,-101
2383,1017,-62
2389,1019,-23
2400,1023,15
2273,958,-177
2249,946,-138
2316,972,-104
2427,1017,-69
2431,1018,-30
2442,1022,9
2436,1009,-196
2251,930,-144
2338,964,-111
2471,1017,-77
2473,1017,-36
2488,1023,3
2483,1010,-205
2254,914,-149
2324,940,-115
2376,960,-79
2518,1016,-43
2524,1018,-2
2535,1011,-214
2272,904,-155
2305,915,-119
2326,922,-82
2557,1012,-49
2571,1017,-8
2583,1011,-223
2320,906,-163
2308,899,-124
2297,893,-86
2580,1002,-55
2622,1017,-14
2623,1007,-232
2502,958,-180
2307,881,-129
2318,884,-91
2657,1011,-62
2626,998,-19
2666,1003,-240
2674,1004,-197
2258,845,-130
2336,873,-97
2709,1011,-68
2689,1002,-24
2589,955,-238
2748,1011,-208
2257,828,-134
2620,959,-113
2692,984,-73
2773,1012,-30
