x,y,z
2200,578,-835
2311,604,-829
2366,615,-801
2336,605,-745
2341,604,-701
2352,605,-660
2164,573,-838
2267,597,-831
2380,624,-824
2296,599,-749
2347,610,-720
2345,608,-675
2115,565,-836
2228,591,-834
2341,618,-829
2299,604,-768
2344,614,-737
2349,613,-693
2084,561,-841
2190,586,-837
2298,611,-831
2405,637,-821
2322,612,-747
2358,619,-713
2043,554,-842
2151,579,-840
2260,605,-835
2368,631,-826
2302,611,-758
2358,623,-730
2011,549,-845
2120,575,-845
2215,597,-836
2328,624,-830
2341,625,-788
2358,627,-747
1979,544,-848
2081,568,-846
2179,591,-839
2283,616,-832
2400,644,-825
2312,618,-750
1944,537,-849
2035,559,-844
2137,583,-840
2238,607,-833
2349,634,-826
2313,621,-767
1913,532,-852
2009,555,-849
2108,578,-845
2202,601,-836
2314,628,-831
2401,648,-813
1887,528,-856
1978,549,-853
2070,571,-846
2162,592,-838
2275,620,-834
2393,649,-828
1855,522,-857
1946,543,-854
2025,561,-844
2127,585,-840
2231,610,-834
2346,639,-829
1824,515,-858
1914,536,-856
1999,556,-848
2096,579,-844
2192,602,-836
2307,630,-832
1797,510,-860
1880,529,-856
1971,550,-852
2061,572,-846
2160,595,-840
2266,621,-834
1772,505,-863
1857,525,-861
1940,544,-854
2031,565,-849
2125,587,-842
2228,612,-836
1747,499,-866
1826,517,-861
1902,535,-853
2000,558,-851
2090,579,-844
2193,604,-838
1717,493,-866
1799,511,-863
1881,530,-858
1971,551,-854
2063,573,-848
2158,595,-841
