x,y,z
5698,-105,2099
5365,-105,2078
5060,-106,2058
4780,-106,2039
4527,-107,2023
4296,-107,2010
5820,-88,2105
5483,-89,2086
5173,-91,2067
4875,-92,2044
4612,-93,2027
4383,-94,2017
5965,-71,2117
5604,-73,2093
5284,-75,2074
4981,-77,2052
4712,-79,2035
4460,-81,2018
6105,-54,2125
5732,-57,2101
5403,-60,2082
5087,-63,2059
4800,-65,2038
4554,-68,2025
6262,-36,2138
5870,-41,2111
5522,-45,2089
5204,-48,2068
4905,-52,2045
4649,-55,2032
6421,-19,2148
6020,-24,2122
5649,-29,2096
5319,-33,2075
5018,-38,2055
4741,-41,2035
6586,-1,2157
6172,-7,2133
5784,-13,2105
5447,-18,2084
5131,-23,2062
4844,-28,2042
6772,17,2171
6298,9,2131
5939,2,2118
5570,-3,2090
5252,-9,2070
4952,-14,2049
6954,36,2180
6481,27,2147
6089,18,2127
5706,11,2099
5372,4,2077
5071,-1,2059
7144,55,2190
6672,44,2163
6276,35,2147
5854,26,2110
5502,19,2086
5196,12,2070
7363,74,2206
6863,62,2176
6426,52,2152
6004,42,2119
5641,33,2096
5312,26,2074
7596,94,2222
7068,81,2190
6592,69,2159
6184,58,2136
5779,48,2103
5442,40,2082
7830,115,2235
7274,100,2202
6784,86,2173
6405,75,2165
5936,63,2115
5571,54,2088
8087,136,2252
7500,119,2217
6983,104,2185
6490,90,2146
6103,78,2129
5719,68,2100
8377,158,2273
7746,139,2233
7185,122,2196
6703,107,2166
6309,95,2152
5875,82,2112
8676,180,2293
7999,159,2249
7417,140,2212
6901,124,2178
6436,109,2146
6038,97,2123
