x,y,z
2329,352,-824
2445,361,-818
2570,372,-810
2710,384,-804
2850,395,-793
3009,409,-783
2364,344,-823
2488,354,-818
2609,363,-808
2748,374,-800
2896,387,-790
3058,400,-779
2395,335,-820
2527,346,-816
2646,354,-805
2786,365,-795
2943,378,-786
3113,391,-776
2433,327,-818
2571,338,-815
2698,347,-805
2838,357,-794
2989,368,-782
3173,383,-774
2469,319,-816
2599,328,-809
2738,338,-801
2886,349,-791
3045,360,-780
3226,373,-769
2506,311,-813
2642,320,-807
2782,330,-798
2934,340,-788
3101,351,-777
3292,365,-766
2544,302,-810
2684,312,-804
2829,321,-795
2982,331,-783
3158,343,-773
3348,355,-760
2589,295,-808
2728,303,-800
2881,313,-792
3041,323,-781
3216,334,-768
3416,346,-756
2628,286,-804
2774,295,-797
2932,304,-789
3098,314,-777
3285,325,-766
3480,337,-750
2678,279,-803
2827,287,-795
2981,296,-784
3156,305,-773
3345,316,-760
3554,328,-745
2731,271,-802
2873,279,-791
3038,287,-781
3221,297,-770
3413,308,-756
3631,320,-740
2767,262,-796
2929,271,-788
3099,279,-778
3288,289,-766
3489,299,-751
3715,311,-735
2829,255,-795
2990,263,-786
3161,271,-774
3352,280,-761
3561,291,-746
3794,302,-729
2881,247,-792
3048,255,-782
3227,263,-770
3420,272,-756
3627,281,-738
3889,294,-724
2928,239,-786
3113,247,-780
3295,255,-766
3497,264,-751
3716,273,-733
3976,284,-716
2994,232,-785
3175,239,-775
3362,246,-760
3564,254,-743
3800,264,-726
4075,276,-709
