x,y,z
4558,1823,2019
4294,1737,2005
4044,1657,1990
3804,1580,1970
3596,1515,1960
3398,1454,1948
4627,1852,2024
4356,1763,2009
4100,1680,1992
3862,1603,1976
3648,1536,1964
3445,1473,1951
4699,1882,2028
4422,1790,2013
4166,1707,1998
3917,1625,1979
3693,1554,1964
3485,1488,1950
4777,1913,2033
4491,1817,2016
4227,1731,2001
3977,1649,1983
3748,1575,1968
3540,1510,1956
4863,1946,2040
4566,1847,2022
4295,1757,2006
4037,1672,1987
3804,1596,1971
3596,1530,1961
4953,1981,2048
4638,1874,2025
4364,1783,2009
4106,1698,1993
3863,1618,1974
3643,1547,1960
5037,2012,2051
4726,1907,2033
4438,1810,2014
4171,1721,1996
3927,1641,1979
3706,1570,1966
5133,2048,2058
4810,1937,2038
4509,1836,2016
4245,1748,2002
3997,1666,1986
3765,1590,1970
5221,2079,2060
4902,1971,2045
4595,1866,2024
4316,1772,2005
4062,1688,1989
3828,1612,1974
5330,2118,2069
4990,2001,2049
4678,1895,2029
4388,1797,2008
4133,1712,1993
3895,1634,1979
5442,2157,2077
5092,2037,2057
4771,1927,2036
4474,1826,2016
4207,1737,1999
3966,1658,1985
5554,2196,2084
5186,2068,2060
4862,1958,2042
4554,1852,2019
4290,1764,2006
4040,1681,1991
5674,2236,2092
5295,2104,2067
4957,1989,2047
4647,1883,2027
4367,1789,2010
4114,1705,1996
5798,2277,2099
5408,2142,2076
5059,2021,2054
4739,1912,2033
4446,1813,2013
4179,1723,1995
5921,2317,2104
5530,2181,2084
5172,2058,2063
4835,1942,2039
4529,1838,2017
4267,1751,2004
6063,2363,2114
5647,2218,2089
5277,2090,2067
4935,1972,2045
4626,1868,2025
4352,1776,2010
