x,y,z
5104,33,-123
5098,31,-48
5476,30,28
7822,40,155
8471,39,291
8517,35,417
5106,19,-155
5101,17,-81
7889,22,-10
7790,18,103
8236,16,229
8178,12,348
5105,5,-188
5099,2,-113
5097,0,-39
7798,-2,53
7816,-6,167
8148,-10,293
5104,-9,-220
5093,-11,-145
5092,-14,-71
5395,-17,3
7768,-28,117
8152,-33,242
5106,-24,-252
5101,-27,-177
5091,-29,-103
5091,-31,-29
5330,-35,47
7916,-56,185
5106,-40,-284
5095,-43,-209
5093,-45,-135
5082,-47,-60
5313,-52,13
7694,-78,131
5111,-57,-317
5105,-59,-241
5093,-61,-167
5087,-64,-92
5224,-68,-19
5327,-71,57
5111,-74,-348
5113,-77,-274
5098,-79,-198
5090,-81,-124
5088,-83,-50
5327,-89,24
5114,-92,-380
5108,-94,-305
5099,-96,-230
5096,-98,-155
5094,-100,-81
5332,-107,-8
5110,-110,-410
5109,-112,-336
5105,-114,-261
5098,-116,-186
5093,-118,-112
5092,-120,-38
5116,-129,-442
5110,-131,-366
5104,-133,-291
5092,-134,-216
5096,-137,-143
5100,-139,-69
5110,-148,-472
5114,-151,-397
5104,-152,-322
5096,-154,-247
5092,-156,-173
5091,-158,-99
5113,-168,-502
5111,-170,-427
5101,-172,-352
5096,-173,-277
5085,-175,-203
5090,-177,-130
5109,-189,-532
5113,-191,-458
5101,-192,-382
5101,-194,-308
5088,-195,-233
5090,-197,-159
5113,-210,-563
5109,-211,-487
5107,-213,-412
5099,-214,-337
5083,-216,-262
5087,-218,-189
5114,-231,-592
5113,-233,-517
5107,-234,-441
5100,-236,-366
5094,-237,-292
5088,-238,-218
