x,y,z
2058,108,-837
2160,115,-837
2248,121,-827
2356,129,-823
2461,137,-814
2582,146,-808
2022,103,-839
2114,109,-835
2212,116,-831
2313,123,-825
2419,131,-818
2533,139,-811
1988,97,-841
2089,104,-842
2181,110,-836
2267,117,-826
2373,124,-820
2490,132,-815
1964,92,-847
2050,98,-842
2136,104,-836
2233,111,-830
2332,118,-823
2443,125,-817
1929,87,-848
2018,93,-845
2098,98,-837
2200,105,-835
2298,111,-828
2396,118,-819
1902,82,-851
1988,87,-848
2069,93,-841
2158,99,-835
2250,105,-827
2358,112,-823
1866,76,-850
1951,81,-848
2037,87,-844
2127,93,-839
2217,98,-832
2319,105,-826
1844,71,-855
1933,76,-856
2006,81,-847
2086,86,-838
2181,92,-834
2275,98,-826
0,0,0
1902,71,-857
1972,75,-847
2058,80,-843
2146,85,-836
2238,91,-829
0,0,0
1870,65,-857
1948,69,-852
2022,74,-843
2112,79,-838
2204,84,-832
0,0,0
0,0,0
1920,64,-854
1999,68,-848
2080,73,-840
2180,78,-838
0,0,0
0,0,0
1891,58,-856
1970,62,-850
2041,66,-839
2139,71,-837
0,0,0
0,0,0
1863,52,-857
1943,56,-853
2017,60,-844
2112,65,-841
0,0,0
0,0,0
1833,46,-857
1918,50,-856
1992,54,-847
2082,58,-844
0,0,0
0,0,0
0,0,0
1885,44,-855
1965,47,-850
2037,51,-840
0,0,0
0,0,0
0,0,0
1860,38,-857
1937,41,-851
2017,45,-845
