x,y,z
6393,-1215,2161
5964,-1144,2122
5603,-1084,2096
5285,-1033,2076
4991,-986,2056
4726,-944,2039
6450,-1188,2149
6075,-1129,2132
5697,-1069,2103
5373,-1018,2082
5072,-971,2062
4794,-928,2042
6589,-1176,2163
6198,-1116,2144
5803,-1055,2112
5453,-1001,2085
5147,-954,2065
4872,-914,2048
6722,-1161,2174
6348,-1106,2164
5906,-1039,2119
5546,-985,2091
5240,-940,2073
4951,-898,2053
6852,-1145,2181
6410,-1080,2152
6018,-1023,2127
5652,-971,2100
5327,-924,2078
5040,-884,2061
6990,-1129,2190
6540,-1065,2162
6135,-1008,2136
5752,-955,2106
5417,-908,2083
5126,-869,2067
7132,-1112,2198
6672,-1050,2170
6282,-997,2153
5861,-940,2114
5520,-894,2091
5211,-854,2071
7287,-1096,2207
6818,-1035,2181
6403,-981,2160
5979,-925,2123
5614,-878,2095
5305,-838,2077
7376,-1070,2196
6959,-1019,2189
6496,-960,2155
6105,-911,2133
5728,-864,2104
5404,-824,2084
7507,-1050,2194
7156,-1009,2212
6652,-947,2171
6255,-899,2150
5844,-849,2113
5497,-807,2087
7657,-1031,2197
7274,-988,2208
6797,-932,2179
6395,-885,2161
5965,-834,2121
5608,-793,2096
7844,-1016,2208
7379,-964,2199
6945,-916,2187
6477,-862,2151
6095,-820,2131
5721,-778,2103
8083,-1006,2230
7508,-942,2195
7110,-901,2198
6644,-850,2168
6250,-808,2148
5839,-763,2110
8452,-1010,2284
7663,-924,2197
7283,-886,2210
6791,-834,2176
6405,-795,2163
5971,-750,2122
8689,-996,2299
7919,-915,2225
7381,-861,2196
6951,-819,2186
6494,-773,2154
6102,-735,2130
8965,-984,2321
8206,-909,2258
7757,-867,2263
7119,-804,2196
6668,-761,2171
6284,-725,2155
