x,y,z
2477,-300,-813
2595,-311,-807
2711,-322,-798
2840,-334,-788
2972,-347,-777
3142,-364,-771
2440,-307,-815
2555,-319,-810
2668,-330,-800
2790,-342,-791
2930,-356,-782
3079,-372,-773
2399,-315,-816
2514,-327,-811
2628,-338,-804
2754,-352,-796
2883,-365,-786
3026,-380,-776
2366,-323,-819
2474,-335,-813
2588,-347,-806
2706,-359,-797
2836,-374,-789
2978,-389,-780
2327,-330,-819
2441,-343,-816
2553,-356,-809
2664,-368,-800
2795,-383,-792
2929,-398,-783
2299,-339,-823
2407,-351,-819
2517,-364,-813
2631,-377,-804
2747,-391,-794
2881,-407,-785
2263,-346,-823
2370,-359,-820
2476,-372,-813
2589,-385,-806
2713,-401,-799
2837,-416,-788
2238,-355,-827
2337,-367,-821
2440,-380,-815
2551,-394,-808
2669,-409,-800
2792,-424,-790
2208,-363,-828
2308,-376,-824
2409,-389,-817
2516,-403,-810
2635,-418,-803
2761,-435,-796
2180,-371,-830
2282,-385,-827
2379,-398,-820
2484,-412,-813
2591,-426,-803
2717,-443,-796
2156,-380,-833
2254,-393,-830
2347,-406,-821
2450,-420,-814
2558,-435,-806
2684,-453,-800
2127,-388,-834
2224,-401,-830
2322,-415,-825
2422,-429,-818
2524,-443,-808
2646,-461,-802
2097,-395,-833
2199,-410,-833
2284,-422,-823
2391,-438,-819
2498,-454,-812
2610,-470,-804
2075,-404,-836
2174,-419,-835
2263,-432,-828
2361,-446,-821
2468,-463,-815
2580,-480,-807
2049,-411,-837
2153,-428,-838
2233,-439,-828
2328,-454,-821
2437,-472,-816
2546,-489,-808
2025,-419,-837
2123,-435,-837
2210,-449,-830
2306,-464,-824
2406,-480,-817
2509,-497,-808
