x,y,z
1761,471,-861
1858,493,-864
1930,508,-853
2021,528,-848
2116,550,-842
2216,573,-835
1737,466,-863
1824,485,-863
1904,503,-856
1987,521,-849
2085,543,-845
2184,566,-839
1711,460,-865
1794,478,-863
1875,496,-858
1956,514,-851
2053,536,-847
2151,558,-842
0,0,0
0,0,0
1851,491,-862
1931,508,-854
2017,527,-847
2117,550,-843
0,0,0
0,0,0
1820,483,-861
1903,501,-856
1978,517,-845
2085,542,-846
0,0,0
0,0,0
1793,477,-862
1877,495,-858
1958,512,-851
2058,535,-849
0,0,0
0,0,0
1771,471,-865
1852,488,-861
1929,505,-852
2020,525,-847
0,0,0
0,0,0
1748,465,-868
1822,480,-860
1903,498,-854
1995,518,-851
0,0,0
0,0,0
0,0,0
1796,473,-861
1881,492,-858
1966,510,-853
0,0,0
0,0,0
0,0,0
1774,467,-864
1852,484,-858
1938,502,-854
0,0,0
0,0,0
0,0,0
1752,461,-866
1828,477,-860
1914,495,-856
0,0,0
0,0,0
0,0,0
0,0,0
1806,470,-862
1887,487,-857
0,0,0
0,0,0
0,0,0
0,0,0
1790,465,-867
1866,481,-860
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1839,472,-860
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1819,466,-862
0,0,0
0,0,0
0,0,0
0,0,0
1721,443,-869
0,0,0
