x,y,z
3782,217,1974
3592,206,1963
3426,196,1959
3246,185,1942
3078,175,1928
2933,166,1923
3826,231,1974
3640,220,1966
3438,207,1943
3318,199,1963
3117,187,1930
2966,177,1922
3878,246,1977
3693,234,1972
3498,221,1955
3364,212,1967
3160,199,1934
3008,189,1927
3935,262,1982
3737,248,1971
3551,235,1961
3433,227,1984
3201,211,1936
3049,200,1930
3993,277,1986
3793,262,1976
3602,249,1965
3431,236,1959
3262,224,1949
3086,212,1929
4046,292,1987
3850,277,1981
3654,262,1968
3448,247,1944
3325,238,1962
3129,223,1932
4111,308,1993
3909,292,1985
3706,276,1970
3514,261,1956
3395,252,1978
3178,235,1937
4169,323,1993
3964,307,1986
3761,290,1973
3568,275,1960
3433,264,1973
3229,248,1942
4243,340,2001
4024,322,1989
3819,305,1977
3629,289,1966
3435,273,1948
3308,262,1963
4316,356,2007
4091,337,1993
3879,319,1980
3681,302,1967
3490,286,1953
3369,275,1972
4391,373,2012
4155,352,1996
3947,334,1986
3739,316,1970
3556,300,1962
3441,289,1986
4474,391,2019
4232,369,2003
4004,348,1985
3805,330,1976
3610,313,1963
3440,297,1958
4546,407,2020
4310,385,2009
4075,363,1991
3862,344,1977
3669,326,1966
3485,309,1954
4642,425,2031
4384,401,2012
4149,379,1997
3928,358,1980
3732,339,1971
3549,322,1961
4729,443,2036
4471,418,2019
4226,394,2002
4004,373,1988
3800,353,1976
3614,335,1967
4810,461,2036
4557,435,2025
4306,410,2007
4073,387,1990
3866,367,1979
3675,348,1970
