x,y,z
5771,279,-251
5767,273,-160
5772,266,-70
5038,227,17
5034,222,96
5036,217,175
8993,372,-388
10573,426,-290
10629,417,-125
5030,192,19
5033,187,98
5039,182,177
7875,271,-337
7738,258,-209
7717,249,-87
5091,159,22
5012,151,100
5030,146,179
8267,228,-349
8030,212,-213
7810,198,-84
5115,124,25
5011,116,103
5018,111,182
7818,162,-325
7818,152,-202
7814,144,-79
5019,87,27
5021,81,107
5025,76,186
5031,69,-206
5036,63,-126
5012,57,-47
5066,52,32
7891,73,174
8532,70,323
5108,35,-204
5108,29,-124
5098,23,-43
7802,27,56
7906,18,182
8154,9,317
5100,0,-199
5095,-5,-118
5085,-11,-38
5408,-18,44
7873,-36,190
8012,-46,320
5103,-35,-194
5099,-40,-113
5107,-46,-32
5309,-55,50
7976,-92,201
8027,-102,330
5098,-70,-188
5092,-76,-107
5187,-83,-26
5320,-92,57
8010,-148,213
10561,-208,449
5099,-105,-181
5089,-111,-100
5242,-120,-19
10581,-255,128
10574,-268,296
10577,-282,465
5092,-140,-174
5094,-146,-93
5384,-161,-12
10174,-316,138
10595,-342,313
10643,-358,484
5091,-174,-166
5092,-180,-85
5399,-198,-4
10169,-385,154
10961,-429,342
10686,-432,504
5088,-209,-158
5096,-215,-76
10220,-444,9
10161,-455,172
10979,-505,362
10669,-505,523
5082,-243,-149
5094,-250,-67
10167,-511,27
10165,-524,190
10651,-563,371
10578,-573,539
5085,-277,-139
5088,-284,-58
10165,-580,47
10181,-594,211
10984,-656,405
10728,-655,568
