x,y,z
2829,183,-791
2980,195,-783
3140,208,-772
3319,222,-761
3503,237,-746
3713,254,-730
2761,179,-794
2907,191,-786
3068,203,-777
3232,216,-765
3420,232,-753
3613,247,-736
2702,175,-798
2852,187,-793
2995,198,-782
3154,211,-770
3330,225,-757
3524,241,-744
2648,171,-803
2786,182,-796
2922,193,-784
3080,205,-775
3253,219,-764
3437,234,-750
2589,166,-805
2726,177,-800
2858,188,-789
3004,199,-778
3170,213,-768
3358,228,-758
2535,162,-808
2665,172,-803
2792,182,-792
2942,194,-784
3092,206,-772
3282,221,-764
2484,157,-812
2615,167,-808
2738,177,-798
2872,188,-787
3022,200,-777
3194,214,-767
2436,153,-816
2553,162,-809
2682,172,-802
2807,182,-791
2956,194,-782
3121,207,-772
2380,147,-816
2498,157,-811
2622,166,-804
2752,177,-795
2892,188,-786
3051,200,-777
2337,143,-820
2456,152,-816
2572,161,-809
2695,171,-799
2825,181,-789
2973,193,-779
2296,138,-824
2410,147,-820
2518,155,-811
2647,165,-805
2771,175,-794
2910,186,-784
2250,133,-825
2356,141,-820
2465,149,-813
2589,159,-807
2714,169,-798
2853,180,-789
2211,128,-829
2315,136,-824
2423,144,-818
2541,153,-811
2663,163,-803
2794,173,-793
2173,123,-832
2272,131,-827
2379,139,-821
2493,147,-815
2602,156,-803
2738,166,-797
2130,118,-833
2232,125,-829
2333,133,-823
2443,141,-816
2553,149,-807
2682,159,-800
2093,113,-835
2203,121,-836
2292,127,-826
2394,135,-818
2511,143,-812
2627,152,-803
