x,y,z
5079,52,-364
5079,49,-278
5089,46,-194
5089,44,-109
5262,43,-25
5253,40,63
5115,40,-332
5102,38,-246
5095,35,-160
5104,33,-75
5669,34,10
7817,43,145
5117,29,-298
5100,27,-212
5104,24,-126
5095,22,-41
7841,31,67
8214,29,208
5112,18,-264
5103,16,-178
5105,14,-92
7735,18,-10
7809,16,120
8200,14,263
5105,8,-229
5108,6,-144
5097,4,-58
7812,4,41
7835,2,173
8130,0,316
5105,-1,-195
5099,-2,-109
5187,-4,-24
7797,-8,94
8250,-11,238
8127,-13,372
5097,-10,-160
5093,-11,-74
5420,-13,11
7809,-21,148
8140,-24,291
8475,-27,446
5086,-18,-125
5101,-20,-40
5405,-22,48
8061,-34,208
8158,-36,347
10478,-48,624
5092,-26,-91
5400,-29,-6
7767,-43,122
8082,-46,263
8439,-49,418
10541,-62,700
5095,-34,-56
5334,-36,30
7938,-54,179
8014,-56,317
10266,-72,580
10540,-74,774
5294,-42,-22
0,0,0
8076,-65,238
8154,-66,379
10549,-86,670
10557,-86,849
5325,-49,14
7834,-72,153
8018,-74,292
10376,-95,554
10542,-97,742
10552,-96,923
5314,-55,51
8040,-83,213
8031,-82,349
10553,-107,637
10549,-106,817
10541,-105,996
7758,-88,128
8041,-90,268
10542,-117,530
10545,-116,709
10550,-114,890
10534,-112,1069
7905,-97,184
8025,-97,322
10555,-126,603
10541,-123,782
10543,-121,963
10532,-119,1142
8046,-104,243
10504,-134,495
10550,-133,676
10545,-130,856
10533,-127,1036
10522,-124,1216
