x,y,z
5810,1275,2102
5440,1198,2079
5110,1130,2059
4798,1066,2036
4525,1011,2021
4272,961,2005
5966,1307,2114
5576,1226,2088
5228,1154,2066
4908,1088,2044
4622,1030,2026
4365,978,2011
6119,1337,2123
5713,1252,2096
5358,1179,2075
5030,1112,2054
4725,1049,2032
4461,996,2018
6288,1370,2135
5868,1282,2108
5491,1204,2084
5146,1133,2060
4837,1070,2040
4553,1013,2021
6458,1402,2145
6031,1313,2121
5630,1230,2093
5273,1157,2069
4954,1092,2049
4658,1032,2028
6653,1439,2160
6185,1342,2128
5779,1258,2104
5401,1180,2076
5072,1113,2056
4770,1052,2036
6843,1474,2170
6357,1373,2139
5931,1285,2113
5540,1204,2086
5196,1134,2064
4882,1070,2043
7042,1510,2182
6544,1407,2153
6093,1313,2124
5686,1229,2095
5333,1158,2075
5010,1092,2055
7264,1550,2198
6733,1439,2165
6261,1342,2134
5838,1255,2106
5462,1178,2081
5128,1111,2061
7491,1589,2212
6924,1472,2175
6440,1372,2146
5998,1282,2117
5604,1202,2091
5260,1132,2070
7739,1632,2228
7142,1509,2190
6639,1405,2162
6158,1307,2125
5757,1226,2102
5387,1151,2076
7973,1670,2237
7381,1549,2208
6828,1436,2171
6338,1336,2138
5914,1250,2111
5529,1172,2085
8280,1722,2263
7616,1586,2221
7031,1467,2182
6531,1366,2153
6079,1275,2122
5681,1195,2097
8568,1769,2280
7874,1627,2238
7266,1504,2200
6729,1396,2165
6253,1300,2133
5848,1220,2110
8898,1822,2302
8160,1673,2259
7498,1539,2214
6929,1425,2176
6440,1327,2147
6008,1241,2119
9304,1889,2340
8435,1714,2273
7758,1578,2232
7152,1457,2192
6633,1354,2158
6174,1264,2129
