x,y,z
2296,661,-729
2367,678,-705
2360,673,-658
2363,671,-615
2345,664,-567
2598,734,-581
2283,665,-742
2398,695,-732
2528,729,-723
2471,710,-660
2420,693,-602
2561,732,-590
2282,672,-759
2296,673,-718
2434,710,-714
2541,738,-697
2602,753,-665
2457,709,-583
2380,709,-810
2313,685,-741
2344,691,-705
2537,745,-714
2725,797,-716
2402,701,-587
2369,713,-824
2293,686,-751
2374,707,-731
2539,753,-733
2547,753,-687
2514,740,-631
2323,707,-826
2320,702,-778
2305,693,-727
2405,720,-711
2533,755,-701
2622,779,-676
2283,701,-830
2407,735,-825
2302,699,-743
2385,721,-723
2590,780,-735
2570,771,-681
2238,694,-831
2359,727,-827
2297,704,-759
2366,722,-734
2450,744,-713
2528,764,-687
2202,689,-835
2317,721,-830
2354,728,-795
2311,711,-734
2368,725,-706
2522,769,-704
2163,683,-837
2276,714,-833
2393,746,-826
2302,714,-748
2381,735,-727
2513,772,-718
2128,678,-841
2233,707,-834
2351,739,-829
2306,721,-766
2375,738,-742
2437,754,-714
2086,670,-841
2205,703,-841
2305,730,-831
2406,758,-817
2309,723,-738
2325,725,-698
2049,664,-843
2160,694,-841
2265,723,-834
2379,755,-826
2303,726,-753
2315,726,-711
2013,657,-844
2117,685,-841
2227,716,-837
2336,746,-829
2318,736,-775
2324,734,-731
1975,649,-845
2087,680,-846
2186,708,-839
2292,737,-831
2412,771,-824
2306,733,-742
1947,644,-849
2049,673,-847
2151,700,-841
2258,730,-835
2368,761,-826
2309,738,-759
