x,y,z
0,0,0
0,0,0
0,0,0
8067,-1668,291
7915,-1652,418
7930,-1672,552
0,0,0
0,0,0
0,0,0
8116,-1735,315
7949,-1714,442
7957,-1732,576
0,0,0
0,0,0
0,0,0
2138,-471,89
2175,-484,127
2200,-494,165
0,0,0
0,0,0
0,0,0
2161,-491,96
2156,-494,132
2218,-513,174
0,0,0
0,0,0
0,0,0
2152,-504,102
2146,-507,138
2123,-506,173
0,0,0
0,0,0
2078,-496,69
2143,-516,108
2142,-520,145
2108,-516,178
0,0,0
0,0,0
2105,-517,77
2129,-527,114
2085,-520,148
2106,-530,185
0,0,0
0,0,0
2120,-535,84
2128,-541,121
2099,-538,156
2082,-538,191
0,0,0
0,0,0
2144,-555,92
2079,-542,126
2073,-545,161
2084,-553,198
0,0,0
0,0,0
2067,-549,96
2075,-555,133
2069,-558,168
2074,-565,205
0,0,0
0,0,0
2067,-562,104
2067,-567,140
2067,-571,176
2068,-577,212
0,0,0
2038,-564,74
2059,-574,111
2062,-579,147
2061,-584,183
2068,-591,220
0,0,0
2069,-586,83
2063,-588,119
2063,-593,155
2059,-597,191
2063,-603,228
0,0,0
2058,-596,90
2060,-601,127
2053,-604,162
2057,-610,199
2053,-614,236
0,0,0
2056,-609,98
2056,-613,135
2051,-616,171
2054,-622,208
2050,-626,244
0,0,0
2055,-622,106
2054,-626,143
2053,-631,179
2053,-636,216
2047,-639,253
