x,y,z
2212,1348,-418
2214,1342,-377
2215,1336,-337
2214,1330,-297
2211,1323,-257
2211,1320,-218
2216,1336,-423
2215,1329,-383
2216,1323,-342
2214,1316,-302
2209,1308,-262
2211,1305,-223
2214,1321,-428
2220,1317,-388
2212,1306,-347
2216,1302,-307
2214,1296,-268
2211,1290,-229
2216,1307,-433
2220,1302,-393
2215,1292,-352
2219,1289,-313
2210,1279,-272
2214,1277,-234
2215,1291,-437
2217,1285,-397
2214,1277,-357
2215,1272,-317
2214,1266,-278
2214,1262,-239
2217,1277,-442
2220,1272,-402
2215,1263,-361
2213,1255,-321
2213,1250,-282
2214,1247,-244
2212,1259,-445
2216,1254,-406
2214,1247,-366
2216,1242,-326
2219,1238,-288
2214,1231,-248
2218,1247,-450
2204,1231,-407
2216,1232,-370
2214,1225,-330
2215,1220,-291
2217,1217,-253
2182,1211,-447
2148,1185,-401
2213,1214,-373
2215,1210,-334
2214,1204,-295
2216,1201,-257
2119,1160,-437
2141,1165,-403
2174,1177,-370
2217,1195,-338
2211,1187,-299
2219,1186,-262
2118,1144,-440
2149,1154,-408
2215,1183,-381
2217,1179,-342
2216,1173,-303
2214,1167,-265
2128,1134,-445
2208,1169,-422
2215,1166,-384
2216,1161,-345
2214,1155,-307
2221,1154,-269
2166,1138,-456
2221,1159,-428
2216,1151,-387
2212,1143,-348
2212,1138,-310
2217,1136,-272
2213,1146,-468
2217,1141,-430
2217,1135,-391
2138,1089,-339
2123,1076,-300
2135,1078,-265
2207,1126,-470
2131,1080,-415
2123,1070,-376
2117,1062,-338
2123,1060,-303
2115,1052,-266
2108,1059,-451
2118,1058,-415
2116,1051,-377
2114,1044,-340
2123,1044,-305
2135,1045,-271
