x,y,z
10470,-378,1856
10458,-385,2014
10446,-391,2173
10433,-398,2334
9959,-388,2387
9117,-362,2331
10497,-349,1792
10466,-355,1947
10450,-362,2105
10441,-368,2265
10364,-373,2412
9471,-348,2355
10505,-321,1724
10468,-327,1877
10458,-333,2036
10443,-339,2195
10436,-346,2358
9850,-334,2382
10487,-293,1652
10496,-300,1812
10460,-305,1965
10443,-311,2124
10440,-318,2286
10270,-320,2411
10488,-267,1581
10487,-273,1739
10508,-280,1903
10455,-284,2054
10438,-290,2213
10434,-297,2376
10502,-242,1513
10499,-247,1670
10486,-253,1827
10461,-259,1984
10445,-265,2142
10484,-272,2314
10507,-218,1443
10503,-223,1600
10484,-229,1756
10463,-234,1912
10450,-240,2071
10440,-245,2231
10511,-195,1373
10506,-200,1529
10490,-205,1685
10473,-211,1841
10455,-216,1999
10438,-221,2158
10522,-173,1303
10512,-178,1459
10493,-183,1614
10486,-189,1772
10459,-194,1927
10444,-199,2085
10523,-152,1232
10522,-157,1388
10505,-162,1543
10485,-167,1699
10476,-172,1856
10459,-177,2014
10527,-133,1161
10519,-137,1316
10511,-142,1471
10494,-147,1627
10488,-152,1785
10458,-157,1940
10535,-115,1090
10523,-119,1244
10517,-124,1400
10494,-128,1555
10489,-133,1712
10467,-137,1868
10539,-97,1019
10535,-102,1173
10522,-106,1328
10507,-110,1483
10495,-115,1639
10480,-119,1796
10544,-81,946
10542,-85,1101
10526,-89,1255
10510,-94,1410
10490,-98,1564
10482,-102,1721
10551,-66,873
10539,-70,1027
10530,-74,1182
10516,-78,1336
10503,-82,1491
10495,-86,1648
10544,-52,799
10551,-56,955
10528,-60,1108
10521,-64,1263
10511,-68,1419
10499,-71,1575
