x,y,z
5098,-66,-219
5096,-60,-137
5085,-54,-55
5311,-50,27
7862,-65,165
8009,-58,296
5106,-32,-208
5099,-26,-127
5089,-20,-45
7737,-21,54
7857,-13,181
8125,-4,316
5103,2,-198
5107,8,-117
5100,14,-35
5296,21,47
8182,41,203
8528,53,348
5105,37,-189
5072,43,-107
5059,48,-26
5011,53,53
5026,59,133
5001,64,212
5060,71,-178
5060,77,-98
7797,127,-27
5026,88,62
5017,93,141
5031,99,221
7795,164,-262
7821,173,-139
7817,182,-15
5011,122,69
5017,127,149
5032,133,229
7756,216,-249
7771,225,-127
5131,154,-2
5034,157,77
5024,162,156
5033,168,236
8621,300,-265
8635,310,-129
5111,189,4
5052,192,84
5029,197,163
5014,202,242
10235,428,-301
10637,456,-145
5061,222,10
5040,226,89
5014,231,168
5021,236,248
5756,281,-163
10645,531,-133
5037,256,16
5025,261,95
5023,266,174
5032,272,254
5655,316,-154
5966,339,-68
5066,293,21
5020,296,100
5025,301,179
5029,307,258
6014,378,-158
6021,385,-64
5253,341,26
5026,331,104
5023,336,183
5022,342,262
5949,416,-152
5977,423,-59
5251,377,30
5029,366,108
5024,371,187
5023,376,266
5133,395,-127
5116,398,-47
5089,401,33
5029,401,111
5024,406,190
5018,411,269
5256,441,-127
5260,446,-45
5114,439,35
5026,436,114
5024,441,192
5027,447,271
5250,478,-125
5263,484,-43
5079,472,37
5030,472,116
5028,477,195
5028,482,274
