x,y,z
4994,538,2050
4722,508,2036
4458,479,2018
4211,452,1999
3987,428,1984
3790,406,1975
5105,558,2059
4813,525,2040
4544,495,2022
4299,468,2007
4065,442,1990
3860,420,1979
5219,579,2067
4913,544,2046
4640,513,2030
4390,485,2015
4145,457,1995
3934,434,1984
5340,599,2076
5022,563,2054
4736,530,2035
4474,500,2018
4225,472,1999
4010,447,1989
5461,620,2083
5142,583,2064
4832,547,2039
4567,516,2024
4317,487,2008
4085,461,1992
5583,641,2089
5256,602,2071
4943,565,2048
4669,533,2033
4416,504,2017
4171,475,1998
5718,663,2097
5379,622,2078
5062,585,2058
4762,549,2034
4504,519,2020
4263,491,2005
5865,686,2108
5509,643,2087
5182,604,2066
4870,566,2042
4606,535,2028
4357,506,2014
6027,711,2121
5637,663,2093
5300,623,2073
4984,584,2050
4703,551,2033
4446,520,2017
6195,736,2135
5785,685,2104
5432,642,2082
5105,602,2060
4804,566,2038
4540,534,2022
6395,765,2157
5933,707,2113
5557,661,2087
5227,620,2067
4923,583,2048
4647,550,2030
6503,782,2144
6098,731,2126
5704,682,2098
5358,639,2076
5041,601,2056
4750,565,2035
6713,810,2164
6298,758,2147
5857,703,2109
5487,658,2083
5167,618,2065
4862,581,2042
6914,838,2177
6452,780,2151
6020,725,2121
5625,676,2091
5293,635,2072
4982,597,2052
7116,865,2188
6633,804,2161
6203,749,2137
5782,697,2104
5429,653,2082
5111,614,2062
7343,894,2203
6822,828,2171
6417,777,2161
5942,718,2115
5566,671,2089
5240,630,2070
