x,y,z
5024,503,182
5027,509,262
5012,513,341
5002,518,421
10560,1108,1058
10563,1123,1229
5027,535,199
5020,539,278
5010,544,357
5003,550,437
10575,1177,1094
10563,1190,1263
5018,566,215
5016,571,294
5010,577,374
5006,583,453
10596,1248,1130
10581,1261,1299
5023,598,231
5025,605,311
5012,609,390
5006,615,469
10589,1315,1162
10580,1329,1332
5023,631,246
5026,637,326
5014,642,405
10628,1376,1028
10591,1385,1195
10575,1398,1363
4946,654,257
5020,670,340
5010,675,419
10583,1440,1055
10590,1456,1226
10580,1470,1395
10887,1512,598
10790,1512,763
3162,447,274
10606,1514,1088
10578,1525,1254
10553,1537,1421
11026,1605,636
10774,1581,791
3059,453,273
10756,1607,1132
10593,1598,1285
10561,1609,1451
8338,1269,503
8353,1282,636
2986,462,274
3020,471,325
10582,1668,1311
10555,1680,1478
8345,1326,525
8337,1335,655
2657,429,251
2654,432,293
2601,428,329
2592,430,369
2600,431,170
2613,436,212
2606,439,252
2598,441,293
2588,443,333
10604,1833,1538
2687,464,182
2806,488,234
2866,502,284
2836,501,327
10583,1887,1389
10564,1901,1558
2812,505,196
2816,509,241
2880,525,292
2859,525,336
10595,1964,1415
10567,1976,1582
2812,524,203
2817,529,247
2880,545,298
2850,544,341
10595,2038,1438
10564,2050,1605
2815,545,208
2821,550,253
2868,563,303
10614,2100,1292
10599,2113,1460
10573,2127,1628
2810,564,214
2815,569,258
2859,582,308
10617,2177,1314
10595,2189,1481
10578,2204,1650
