x,y,z
2525,1009,196
2535,1016,238
2525,1015,279
2514,1015,319
2503,1015,359
2497,1018,400
2481,1010,190
2489,1016,232
2474,1014,271
2471,1017,311
2463,1018,351
2455,1020,391
2433,1010,184
2432,1013,224
2429,1014,263
2423,1016,303
2418,1019,343
2409,1019,382
2388,1010,178
2397,1017,218
2387,1016,256
2379,1016,295
2372,1018,333
2372,1023,373
2347,1011,172
2353,1017,211
2349,1018,249
2338,1017,287
2332,1019,325
2330,1022,364
2305,1011,165
2313,1017,204
2305,1017,241
2299,1018,279
2295,1020,317
2297,1026,357
2268,1012,159
2273,1017,197
2266,1017,234
2262,1019,272
2258,1021,309
2256,1025,347
2224,1010,153
2234,1017,190
2225,1016,227
2229,1021,264
2223,1022,301
2222,1027,339
2196,1014,147
2200,1019,184
2193,1018,220
2192,1021,257
2183,1021,292
2177,1023,329
2163,1016,141
2168,1020,178
2161,1020,213
2159,1023,249
2151,1022,285
2153,1028,322
2124,1014,135
2139,1023,171
2137,1025,207
2125,1022,242
2121,1025,277
2123,1030,314
2094,1016,129
2105,1023,165
2097,1022,199
2095,1024,234
2097,1029,270
2101,1035,307
2063,1016,123
2070,1021,158
2082,1030,194
2083,1034,229
2092,1042,266
2096,1048,302
2061,1031,118
2081,1043,154
2079,1045,189
2083,1050,225
2081,1052,260
2077,1054,296
2061,1047,114
2082,1059,150
2081,1061,185
2078,1063,220
2086,1070,257
2096,1080,294
2076,1070,109
2093,1081,146
2101,1087,182
2103,1091,218
2173,1131,263
2181,1140,302
