x,y,z
0,0,0
7001,398,2184
6462,384,2142
6031,374,2120
5621,363,2091
5268,355,2070
7369,429,2204
6822,414,2172
6395,404,2163
5886,388,2109
5498,377,2083
5159,369,2063
7173,445,2192
6652,429,2161
6195,416,2136
5756,402,2101
5385,391,2077
5052,382,2056
6998,461,2182
6475,443,2145
6042,430,2122
5626,416,2091
5273,405,2070
4945,395,2047
6826,477,2172
6395,464,2160
5901,444,2111
5504,430,2082
5170,419,2064
4849,409,2041
6663,493,2161
6210,476,2137
5774,459,2103
5399,445,2078
5064,433,2056
4759,422,2036
6485,506,2144
6063,490,2124
5647,473,2093
5295,460,2073
4963,446,2049
4673,436,2032
6417,529,2161
5925,505,2113
5537,488,2088
5191,474,2066
4864,460,2041
4591,449,2028
6243,542,2140
5803,520,2106
5428,503,2081
5090,488,2059
4780,474,2037
4506,462,2021
6095,556,2126
5677,534,2095
5329,518,2077
4989,501,2050
4694,488,2032
4432,476,2018
5964,570,2116
5571,550,2090
5230,533,2071
4894,515,2042
4611,501,2026
4351,489,2010
5838,585,2106
5466,565,2084
5130,547,2063
4808,529,2037
4535,516,2022
4280,502,2006
5721,600,2098
5363,580,2077
5029,561,2054
4723,543,2031
4459,529,2017
4207,515,2000
5612,616,2091
5265,595,2070
4936,574,2046
4645,557,2026
4388,543,2013
4145,529,1998
5513,631,2085
5181,610,2067
4859,589,2043
4576,572,2024
4317,556,2008
4075,541,1991
5417,646,2079
5089,625,2060
4774,603,2035
4503,586,2019
4247,569,2002
4017,555,1989
